Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
IND01527,2019-01-24,,,,,,150.0,,,,,4.1,,,,,7.3,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,4.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.1120000034570694,0.055799998342990875,0.04639999940991402,0.07819999754428864,0.041600000113248825,0.11479999870061874,0.24009999632835388,0.274399995803833,0.2680000066757202,0.2741999924182892
IND01527,2019-02-25,,,,,,150.0,,,,,4.1,,,,,7.3,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,3.2,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.16410000622272491,0.08569999784231186,0.09399999678134918,0.11800000071525574,0.08919999748468399,0.15469999611377716,0.3084000051021576,0.34220001101493835,0.3465999960899353,0.35409998893737793
IND01527,2019-03-26,,,,,,150.0,,,,,4.1,,,,,6.8,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,3.4,1500.0,,,,,,,,,,,,,,,,,,,,,,,,0.17865000665187836,0.09745000302791595,0.07495000213384628,0.10260000079870224,0.07545000314712524,0.14384999871253967,0.27854999899864197,0.3000999987125397,0.298799991607666,0.3093999922275543
IND01527,2019-04-24,,,,,,150.0,,,,,4.2,,,,,7.4,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,4.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.10520000010728836,0.0608999989926815,0.06960000097751617,0.08980000019073486,0.06300000101327896,0.11559999734163284,0.17470000684261322,0.17739999294281006,0.16699999570846558,0.18039999902248383
IND01527,2019-06-17,,,,,,150.0,,,,,5.3,,,,,6.7,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,1.2,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.02759999968111515,0.017999999225139618,0.066600002348423,0.08879999816417694,0.06729999929666519,0.06949999928474426,0.053300000727176666,0.050200000405311584,0.039000000804662704,0.0430000014603138
IND01527,2019-08-26,,,,,,150.0,,,,,5.3,,,,,6.4,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.8,1400.0,,,,,,,,,,,,,,,,,,,,,,,,0.00419999985024333,0.003000000026077032,0.045899998396635056,0.07249999791383743,0.04969999939203262,0.040300000458955765,0.011699999682605267,0.013399999588727951,0.008700000122189522,0.005799999926239252
IND01527,2019-09-23,,,,,,150.0,,,,,5.2,,,,,6.4,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.7,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.005049999803304672,0.003650000086054206,0.052000001072883606,0.06925000250339508,0.03905000165104866,0.03424999862909317,0.0203000009059906,0.020800000056624413,0.015150000341236591,0.015150000341236591
IND01527,2019-10-30,,,,,,150.0,,,,,5.1,,,,,7.3,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.1,2000.0,,,,,,,,,,,,,,,,,,,,,,,,0.010350000113248825,0.004449999891221523,0.08470000326633453,0.11800000071525574,0.09149999916553497,0.08160000294446945,0.04554999992251396,0.04405000060796738,0.03700000047683716,0.0340999998152256
IND01527,2019-12-20,,,,,,150.0,,,,,4.2,,,,,7.2,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.1,720.0,,,,,,,,,,,,,,,,,,,,,,,,0.019500000402331352,0.010599999688565731,0.08630000054836273,0.11580000072717667,0.09359999746084213,0.10225000232458115,0.06975000351667404,0.0693499967455864,0.05914999917149544,0.05335000157356262
IND01527,2020-01-29,,,,,,112.0,,0.3,,,4.2,,,,,7.3,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.1,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.08375000208616257,0.041999999433755875,0.06960000097751617,0.08444999903440475,0.06064999848604202,0.10984999686479568,0.19539999961853027,0.2089499980211258,0.2062000036239624,0.2037000060081482
IND01527,2020-02-19,,,,,,106.0,,0.22,,,5.8,,,,,7.2,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.1,720.0,,,,,,,,,,,,,,,,,,,,,,,,0.06939999759197235,0.03480000048875809,0.03150000050663948,0.052400000393390656,0.033900000154972076,0.08110000193119049,0.14659999310970306,0.16599999368190765,0.15960000455379486,0.16300000250339508
IND01527,2020-10-27,,,,,,119.0,,0.2,,,4.2,,,,,6.8,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,0.006399999838322401,0.004449999891221523,0.060750000178813934,0.10194999724626541,0.07010000199079514,0.06255000084638596,0.025800000876188278,0.026900000870227814,0.020600000396370888,0.017650000751018524
IND01527,2020-11-17,,,,,,150.0,,0.23,,,4.1,,,,,7.0,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.3,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.002300000051036477,0.00139999995008111,0.04879999905824661,0.07750000059604645,0.0502999983727932,0.04100000113248825,0.01600000075995922,0.014999999664723873,0.01209999993443489,0.009600000455975533
IND01527,2020-12-16,,,,,,127.0,,0.5,,,4.1,,,,,7.0,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.1,720.0,,,,,,,,,,,,,,,,,,,,,,,,0.16304999589920044,0.1376499980688095,0.17755000293254852,0.1903499960899353,0.17470000684261322,0.2093999981880188,0.1871500015258789,0.18365000188350677,0.16680000722408295,0.1764499992132187
IND01527,2021-01-27,,,,,,154.0,,0.46,,,4.2,,,,,7.2,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.4,910.0,,,,,,,,,,,,,,,,,,,,,,,,0.10289999842643738,0.049800001084804535,0.04910000041127205,0.07199999690055847,0.04470000043511391,0.10849999636411667,0.22059999406337738,0.23600000143051147,0.24140000343322754,0.23389999568462372
IND01527,2021-02-22,,,,,,150.0,,1.8,,,4.1,,,,,7.0,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.2,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.09854999929666519,0.05014999955892563,0.07254999876022339,0.09485000371932983,0.07119999825954437,0.12269999831914902,0.20794999599456787,0.22785000503063202,0.22439999878406525,0.22470000386238098
IND01527,2021-03-17,,,,,,158.0,,1.6,,,4.2,,,,,7.5,SON BEEL WATER AT KARIMGANJ,24.6893,92.4324,India,,,,,,,,,,,2.4,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.12300000339746475,0.06804999709129333,0.06915000081062317,0.09375,0.07859999686479568,0.13204999268054962,0.1988999992609024,0.21934999525547028,0.2110999971628189,0.2282000035047531
IND01624,2018-03-07,,,,,,522.0,,0.4,,,10.0,,,,,8.0,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,16.9,490.0,,,,,,,,,,,,,,,,,,,,,,,,0.062199998646974564,0.036400001496076584,0.0,0.03099999949336052,0.03959999978542328,0.04780000075697899,0.04639999940991402,0.05849999934434891,0.08980000019073486,0.05400000140070915
IND01624,2019-01-05,,,,,,773.0,,,,,5.7,,,,,6.7,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,2.5,490.0,,,,,,,,,,,,,,,,,,,,,,,,0.04349999874830246,0.02419999986886978,0.06589999794960022,0.0737999975681305,0.057500001043081284,0.07930000126361847,0.07280000299215317,0.07370000332593918,0.06469999998807907,0.07069999724626541
IND01624,2019-02-04,,,,,,422.0,,0.6,,,10.0,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.7,1400.0,,,,,,,,,,,,,,,,,,,,,,,,0.05570000037550926,0.03344999998807907,0.04670000076293945,0.060499999672174454,0.047200001776218414,0.06655000150203705,0.06315000355243683,0.0729999989271164,0.08974999934434891,0.07744999974966049
IND01624,2019-03-06,,,,,,364.0,,1.4,,,8.5,,,,,8.4,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.2,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.07280000299215317,0.04179999977350235,0.03790000081062317,0.06390000134706497,0.04839999973773956,0.07980000227689743,0.08429999649524689,0.09189999848604202,0.1151999980211258,0.09300000220537186
IND01624,2019-04-02,,,,,,476.0,,1.1,,,6.8,,,,,8.3,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.6,1300.0,,,,,,,,,,,,,,,,,,,,,,,,0.08659999817609787,0.058150000870227814,0.05389999970793724,0.08079999685287476,0.06790000200271606,0.09664999693632126,0.0970500037074089,0.10875000059604645,0.11954999715089798,0.10045000165700912
IND01624,2019-05-09,,,,,,778.0,,,,,4.6,,,,,8.0,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,5.9,170.0,,,,,,,,,,,,,,,,,,,,,,,,0.12309999763965607,0.09425000101327896,0.08425000309944153,0.11550000309944153,0.09844999760389328,0.13815000653266907,0.1358499974012375,0.14595000445842743,0.1476999968290329,0.14425000548362732
IND01624,2019-06-04,,,,,,734.0,,2.2,,,8.4,,,,,8.4,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,5.6,5400.0,,,,,,,,,,,,,,,,,,,,,,,,0.12325000017881393,0.0872500017285347,0.07800000160932541,0.10480000078678131,0.09305000305175781,0.13189999759197235,0.13050000369548798,0.1453000009059906,0.16155000030994415,0.14544999599456787
IND01624,2019-11-05,,,,,,1385.0,,,,,5.5,,,,,7.9,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,2.1,490.0,,,,,,,,,,,,,,,,,,,,,,,,0.05350000038743019,0.024700000882148743,0.08209999650716782,0.09279999881982803,0.07199999690055847,0.0860000029206276,0.12380000203847885,0.1306000053882599,0.14000000059604645,0.12150000035762787
IND01624,2019-12-04,,,,,,660.0,,2.2,,,9.0,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,5.2,3500.0,,,,,,,,,,,,,,,,,,,,,,,,0.05090000107884407,0.025800000876188278,0.09960000216960907,0.10819999873638153,0.08540000021457672,0.09529999643564224,0.11710000038146973,0.11919999867677689,0.11299999803304672,0.11339999735355377
IND01624,2020-01-03,,,,,,672.0,,0.56,,,5.0,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.5,3500.0,,,,,,,,,,,,,,,,,,,,,,,,0.036649998277425766,0.02070000022649765,0.03779999911785126,0.04800000041723251,0.03200000151991844,0.040550000965595245,0.05460000038146973,0.06400000303983688,0.06194999814033508,0.06424999982118607
IND01624,2020-03-02,,,,,,760.0,,0.84,,,5.6,,,,,7.8,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.6,4600.0,,,,,,,,,,,,,,,,,,,,,,,,0.04690000042319298,0.026599999517202377,0.05299999937415123,0.061900001019239426,0.04520000144839287,0.055399999022483826,0.07050000131130219,0.07609999924898148,0.05310000106692314,0.07050000131130219
IND01624,2020-04-12,,,,,,550.0,,,,,9.7,,,,,8.0,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,2.1,3900.0,,,,,,,,,,,,,,,,,,,,,,,,0.06729999929666519,0.04749999940395355,0.051600001752376556,0.06759999692440033,0.05389999970793724,0.07090000063180923,0.07500000298023224,0.0868000015616417,0.10119999945163727,0.08829999715089798
IND01624,2020-05-19,,,,,,612.0,,,,,6.2,,,,,8.3,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,2.5,3300.0,,,,,,,,,,,,,,,,,,,,,,,,0.08449999988079071,0.05400000140070915,0.051600001752376556,0.07530000060796738,0.05660000070929527,0.07779999822378159,0.10890000313520432,0.1290999948978424,0.11860000342130661,0.12150000035762787
IND01624,2020-06-04,,,,,,1614.0,,0.28,,,5.2,,,,,8.1,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.4,4300.0,,,,,,,,,,,,,,,,,,,,,,,,0.10180000215768814,0.07090000063180923,0.056699998676776886,0.08299999684095383,0.06210000067949295,0.0997999981045723,0.1282999962568283,0.14959999918937683,0.15160000324249268,0.13259999454021454
IND01624,2020-07-07,,,,,,327.0,,,,,3.0,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,3.8,3500.0,,,,,,,,,,,,,,,,,,,,,,,,0.09860000014305115,0.06620000302791595,0.05050000175833702,0.08349999785423279,0.061000000685453415,0.1005999967455864,0.1444000005722046,0.1543000042438507,0.17479999363422394,0.1550000011920929
IND01624,2020-08-06,,,,,,542.0,,1.68,,,4.0,,,,,7.8,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,8.3,17000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0885000005364418,0.04430000111460686,0.03500000014901161,0.06520000100135803,0.043299999088048935,0.07970000058412552,0.13590000569820404,0.1445000022649765,0.2287999987602234,0.1581999957561493
IND01624,2020-11-03,,,,,,305.0,,1.68,,,3.5,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.3,2800.0,,,,,,,,,,,,,,,,,,,,,,,,0.04089999943971634,0.021700000390410423,0.045899998396635056,0.053700000047683716,0.044599998742341995,0.060499999672174454,0.07280000299215317,0.08820000290870667,0.08820000290870667,0.08699999749660492
IND01624,2020-12-17,,,,,,595.0,,,,,4.2,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.7,790.0,,,,,,,,,,,,,,,,,,,,,,,,0.03914999961853027,0.02319999970495701,0.04594999924302101,0.052149999886751175,0.04039999842643738,0.05770000070333481,0.07119999825954437,0.07635000348091125,0.07864999771118164,0.07495000213384628
IND01624,2021-01-12,,,,,,696.0,,,,,3.0,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,4.2,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.03909999877214432,0.020899999886751175,0.06689999997615814,0.08330000191926956,0.06459999829530716,0.07660000026226044,0.07519999891519547,0.07900000363588333,0.0731000006198883,0.07779999822378159
IND01624,2021-02-03,,,,,,945.0,,,,,3.5,,,,,8.1,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,1.9,700.0,,,,,,,,,,,,,,,,,,,,,,,,0.05950000137090683,0.03474999964237213,0.07145000249147415,0.0791499987244606,0.06814999878406525,0.08164999634027481,0.10209999978542328,0.1006999984383583,0.1160999983549118,0.09740000218153
IND01624,2021-03-04,,,,,,805.0,,0.56,,,5.0,,,,,8.2,TAMPADA LAKE AT CHHATRAPUR,19.3436,84.9888,India,,,,,,,,,,,3.7,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.05460000038146973,0.031300000846385956,0.04439999908208847,0.05950000137090683,0.04520000144839287,0.058400001376867294,0.065700002014637,0.0723000019788742,0.0763000026345253,0.06530000269412994
IND01625,2018-03-06,,,,,,213.0,,0.4,,,7.2,,,,,7.6,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,2.4,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.1160999983549118,0.0729999989271164,0.045099999755620956,0.06870000064373016,0.058800000697374344,0.09929999709129333,0.1485999971628189,0.16910000145435333,0.1915999948978424,0.17870000004768372
IND01625,2019-01-04,,,,,,192.0,,1.1,,,7.0,,,,,7.0,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.06040000170469284,0.03269999846816063,0.0649000033736229,0.07349999994039536,0.057999998331069946,0.09430000185966492,0.13420000672340393,0.14249999821186066,0.13009999692440033,0.14270000159740448
IND01625,2019-02-05,,,,,,150.0,,0.6,,,6.9,,,,,7.8,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.9,4300.0,,,,,,,,,,,,,,,,,,,,,,,,0.048700001090765,0.026650000363588333,0.04374999925494194,0.053449999541044235,0.04104999825358391,0.07209999859333038,0.10520000010728836,0.10869999974966049,0.09539999812841415,0.10944999754428864
IND01625,2019-03-07,,,,,,213.0,,1.1,,,6.6,,,,,7.6,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.5,490.0,,,,,,,,,,,,,,,,,,,,,,,,0.16859999299049377,0.12025000154972076,0.12479999661445618,0.13729999959468842,0.1242000013589859,0.16380000114440918,0.20890000462532043,0.2268500030040741,0.2085999995470047,0.23399999737739563
IND01625,2019-04-03,,,,,,150.0,,,,,7.3,,,,,8.0,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.1,790.0,,,,,,,,,,,,,,,,,,,,,,,,0.10010000318288803,0.05820000171661377,0.04764999821782112,0.07175000011920929,0.04814999923110008,0.1039000004529953,0.17479999363422394,0.1979999989271164,0.17059999704360962,0.19875000417232513
IND01625,2019-05-14,,,,,,150.0,,0.8,,,6.9,,,,,7.0,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.4,2800.0,,,,,,,,,,,,,,,,,,,,,,,,0.21105000376701355,0.12309999763965607,0.07445000112056732,0.12309999763965607,0.06814999878406525,0.17215000092983246,0.31850001215934753,0.3453499972820282,0.365200012922287,0.3558500111103058
IND01625,2019-06-03,,,,,,150.0,,1.4,,,7.9,,,,,6.6,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,0.22769999504089355,0.12800000607967377,0.06449999660253525,0.1128000020980835,0.06289999932050705,0.1703999936580658,0.4058000147342682,0.3993000090122223,0.42879998683929443,0.45579999685287476
IND01625,2019-10-01,,,,,,150.0,,0.6,,,7.9,,,,,7.3,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.3,3500.0,,,,,,,,,,,,,,,,,,,,,,,,0.058400001376867294,0.033799998462200165,0.05000000074505806,0.06300000101327896,0.03790000081062317,0.06870000064373016,0.10700000077486038,0.11100000143051147,0.09589999914169312,0.10610000044107437
IND01625,2019-11-05,,,,,,150.0,,0.6,,,6.2,,,,,6.8,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,0.21469999849796295,0.12195000052452087,0.08025000244379044,0.11540000140666962,0.06459999829530716,0.15974999964237213,0.3043999969959259,0.32019999623298645,0.31369999051094055,0.326200008392334
IND01625,2019-12-03,,,,,,150.0,,0.8,,,7.6,,,,,7.6,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.4,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.14350000023841858,0.07530000060796738,0.06109999865293503,0.08320000022649765,0.05490000173449516,0.11720000207424164,0.20970000326633453,0.23250000178813934,0.22910000383853912,0.2451999932527542
IND01625,2020-01-03,,,,,,123.0,,0.56,,,6.2,,,,,8.0,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,0.9,780.0,,,,,,,,,,,,,,,,,,,,,,,,0.10565000027418137,0.05694999918341637,0.06310000270605087,0.07774999737739563,0.05534999817609787,0.10254999995231628,0.16609999537467957,0.17915000021457672,0.17755000293254852,0.18230000138282776
IND01625,2020-02-04,,,,,,171.0,,0.56,,,6.5,,,,,8.4,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.1,230.0,,,,,,,,,,,,,,,,,,,,,,,,0.13120000064373016,0.07090000063180923,0.07240000367164612,0.09440000355243683,0.06620000302791595,0.11980000138282776,0.19040000438690186,0.21649999916553497,0.19900000095367432,0.21289999783039093
IND01625,2020-03-02,,,,,,156.0,,0.84,,,6.3,,,,,8.3,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.2,330.0,,,,,,,,,,,,,,,,,,,,,,,,0.13204999268054962,0.06949999928474426,0.061650000512599945,0.08105000108480453,0.05195000022649765,0.11375000327825546,0.2029999941587448,0.21140000224113464,0.21389999985694885,0.21789999306201935
IND01625,2020-04-16,,,,,,192.0,,,,,8.0,,,,,7.9,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,0.6,220.0,,,,,,,,,,,,,,,,,,,,,,,,0.18125000596046448,0.10490000247955322,0.06800000369548798,0.0925000011920929,0.06475000083446503,0.13165000081062317,0.22190000116825104,0.24295000731945038,0.24690000712871552,0.26034998893737793
IND01625,2020-05-27,,,,,,123.0,,,,,7.4,,,,,7.7,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,0.8,1300.0,,,,,,,,,,,,,,,,,,,,,,,,0.2240999937057495,0.1356000006198883,0.07249999791383743,0.09179999679327011,0.0731000006198883,0.131400004029274,0.22210000455379486,0.2475000023841858,0.2531000077724457,0.2766999900341034
IND01625,2020-06-09,,,,,,156.0,,1.12,,,8.2,,,,,7.1,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.1761000007390976,0.10499999672174454,0.05640000104904175,0.07360000163316727,0.06369999796152115,0.1111999973654747,0.18520000576972961,0.2069000005722046,0.19089999794960022,0.22139999270439148
IND01625,2020-07-01,,,,,,164.0,,,,,7.1,,,,,6.8,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,2.1,3500.0,,,,,,,,,,,,,,,,,,,,,,,,0.11429999768733978,0.06710000336170197,0.06719999760389328,0.07339999824762344,0.052299998700618744,0.09399999678134918,0.14470000565052032,0.16200000047683716,0.163100004196167,0.1720999926328659
IND01625,2020-08-05,,,,,,239.0,,2.8,,,5.8,,,,,6.6,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.3,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.14970000088214874,0.07320000231266022,0.040800001472234726,0.07199999690055847,0.039900001138448715,0.11079999804496765,0.23749999701976776,0.26499998569488525,0.28940001130104065,0.28360000252723694
IND01625,2020-11-04,,,,,,108.0,,1.12,,,7.0,,,,,7.3,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.6,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.03310000151395798,0.0203000009059906,0.027899999171495438,0.04050000011920929,0.02930000051856041,0.04490000009536743,0.05040000006556511,0.05620000138878822,0.07119999825954437,0.04749999940395355
IND01625,2020-12-14,,,,,,118.0,,,,,8.4,,,,,7.6,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.7,2200.0,,,,,,,,,,,,,,,,,,,,,,,,0.04780000075697899,0.0272000003606081,0.05829999968409538,0.06650000065565109,0.04704999923706055,0.06965000182390213,0.08924999833106995,0.09130000323057175,0.0934000015258789,0.08240000158548355
IND01625,2021-01-05,,,,,,132.0,,,,,6.9,,,,,7.5,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.9,2800.0,,,,,,,,,,,,,,,,,,,,,,,,0.051600001752376556,0.030400000512599945,0.06260000169277191,0.06809999793767929,0.04740000143647194,0.0803999975323677,0.09889999777078629,0.09790000319480896,0.10620000213384628,0.09369999915361404
IND01625,2021-02-02,,,,,,102.0,,,,,6.9,,,,,8.0,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.4,1700.0,,,,,,,,,,,,,,,,,,,,,,,,0.06235000118613243,0.03750000149011612,0.05954999849200249,0.06859999895095825,0.0531499981880188,0.0848499983549118,0.11479999870061874,0.1225999966263771,0.12720000743865967,0.10840000212192535
IND01625,2021-03-02,,,,,,154.0,,1.12,,,7.2,,,,,8.3,ANSHUPA AT SUBARANAPUR,20.4475,85.6063,India,,,,,,,,,,,1.4,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.054099999368190765,0.033900000154972076,0.0406000018119812,0.051600001752376556,0.038600001484155655,0.06369999796152115,0.09950000047683716,0.11079999804496765,0.121799997985363,0.10559999942779541
IND01626,2018-03-06,,,,,,187.0,,70.0,,,5.4,,,,,7.7,ANSHUPA AT BISHNUPUR,20.4572,85.6072,India,,,,,,,,,,,2.4,2800.0,,,,,,,,,,,,,,,,,,,,,,,,0.12409999966621399,0.07370000332593918,0.04699999839067459,0.0681999996304512,0.057999998331069946,0.11060000211000443,0.1826000064611435,0.2071000039577484,0.1842000037431717,0.2190999984741211
IND01626,2019-01-04,,,,,,172.0,,0.8,,,6.7,,,,,7.0,ANSHUPA AT BISHNUPUR,20.4572,85.6072,India,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.026399999856948853,0.01860000006854534,0.05350000038743019,0.06080000102519989,0.049300000071525574,0.050200000405311584,0.05389999970793724,0.04580000042915344,0.05040000006556511,0.050200000405311584
IND01626,2019-02-05,,,,,,150.0,,1.4,,,5.6,,,,,7.8,ANSHUPA AT BISHNUPUR,20.4572,85.6072,India,,,,,,,,,,,1.6,5400.0,,,,,,,,,,,,,,,,,,,,,,,,0.023600000888109207,0.014800000004470348,0.04385000094771385,0.046549998223781586,0.032099999487400055,0.040800001472234726,0.03999999910593033,0.033900000154972076,0.031700000166893005,0.03269999846816063
IND01626,2019-05-14,,,,,,150.0,,1.1,,,6.7,,,,,7.0,ANSHUPA AT BISHNUPUR,20.4572,85.6072,India,,,,,,,,,,,1.2,3500.0,,,,,,,,,,,,,,,,,,,,,,,,0.08865000307559967,0.05649999901652336,0.05654999986290932,0.06650000065565109,0.059450000524520874,0.08919999748468399,0.14110000431537628,0.14435000717639923,0.08810000121593475,0.15195000171661377
IND01626,2019-06-03,,,,,,150.0,,0.6,,,8.3,,,,,6.7,ANSHUPA AT BISHNUPUR,20.4572,85.6072,India,,,,,,,,,,,1.2,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.11230000108480453,0.07289999723434448,0.054499998688697815,0.06989999860525131,0.0625,0.10750000178813934,0.20319999754428864,0.23759999871253967,0.11240000277757645,0.22709999978542328
IND01626,2019-10-01,,,,,,150.0,,1.1,,,6.4,,,,,7.2,ANSHUPA AT BISHNUPUR,20.4572,85.6072,India,,,,,,,,,,,2.8,4700.0,,,,,,,,,,,,,,,,,,,,,,,,0.019700000062584877,0.010900000110268593,0.048700001090765,0.05530000105500221,0.03629999980330467,0.03869999945163727,0.04569999873638153,0.04230000078678131,0.03929999843239784,0.03970000147819519
