URY00076;2015-08-18;00:00;0.3;Alk-Tot;0;;60.0;mg/l;Fair
URY00076;2015-08-18;00:00;0.3;EC;0;;163.0;µS/cm;Fair
URY00076;2015-08-18;00:00;0.3;TEMP;0;;17.7;°C;Fair
URY00076;2015-08-18;00:00;0.3;TURB;0;;2.53;NTU;Fair
URY00076;2015-08-14;00:00;0.3;TEMP;0;;17.2;°C;Fair
URY00076;2015-08-14;00:00;0.3;TURB;0;;4.4;NTU;Fair
URY00076;2015-08-12;00:00;0.3;COL-True;0;;29.0;TCU;Fair
URY00076;2015-08-12;00:00;0.3;EC;0;;167.0;µS/cm;Fair
URY00076;2015-08-06;00:00;0.3;pH;0;;8.1;---;Fair
URY00076;2015-08-04;00:00;0.3;TEMP;0;;17.2;°C;Fair
URY00076;2015-08-03;00:00;0.3;TEMP;0;;19.7;°C;Fair
URY00076;2015-08-07;00:00;0.3;Alk-Tot;0;;60.0;mg/l;Fair
URY00076;2015-08-07;00:00;0.3;pH;0;;7.8;---;Fair
URY00076;2015-08-07;00:00;0.3;TEMP;0;;18.4;°C;Fair
URY00076;2015-08-11;00:00;0.3;COL-True;0;;28.0;TCU;Fair
URY00076;2015-08-13;00:00;0.3;TURB;0;;3.91;NTU;Fair
URY00076;2015-08-13;00:00;0.3;TEMP;0;;17.1;°C;Fair
URY00076;2015-08-13;00:00;0.3;EC;0;;166.0;µS/cm;Fair
URY00076;2015-08-17;00:00;0.3;TURB;0;;2.86;NTU;Fair
URY00076;2015-08-19;00:00;0.3;TEMP;0;;17.3;°C;Fair
URY00076;2018-08-17;06:05;0.3;EC;0;;133.0;µS/cm;Fair
URY00076;2018-08-17;06:05;0.3;COL-True;0;;157.0;TCU;Fair
URY00076;2018-08-21;06:05;0.3;COL-True;0;;141.0;TCU;Fair
URY00076;2018-08-21;06:05;0.3;NH4N;0;;0.07;mg/l;Fair
URY00076;2018-08-27;06:05;0.3;COL-True;0;;147.0;TCU;Fair
URY00076;2018-08-29;06:05;0.3;TEMP;0;;12.0;°C;Fair
URY00076;2018-08-31;06:05;0.3;COL-True;0;;116.0;TCU;Fair
URY00076;2018-08-31;06:05;0.3;pH;0;;7.6;---;Fair
URY00076;2015-08-21;00:00;0.3;TURB;0;;4.7;NTU;Fair
URY00076;2015-08-28;00:00;0.3;COL-True;0;;89.0;TCU;Fair
URY00076;2018-09-05;06:05;0.3;NO2N;0;;0.1;mg/l;Fair
URY00076;2018-09-05;06:05;0.3;EC;0;;131.0;µS/cm;Fair
URY00076;2018-09-05;06:05;0.3;Alk-Tot;0;;40.0;mg/l;Fair
URY00076;2018-09-07;06:00;0.3;NO2N;0;;0.03;mg/l;Fair
URY00076;2018-09-07;06:00;0.3;EC;0;;131.0;µS/cm;Fair
URY00076;2018-09-07;06:00;0.3;Alk-Tot;0;;46.0;mg/l;Fair
URY00076;2018-09-11;07:10;0.3;NO2N;0;;0.03;mg/l;Fair
URY00076;2018-09-17;08:00;0.3;TEMP;0;;17.8;°C;Fair
URY00076;2018-09-17;08:00;0.3;COL-True;0;;152.0;TCU;Fair
URY00076;2018-09-19;07:00;0.3;COL-True;0;;143.0;TCU;Fair
URY00076;2018-09-19;07:00;0.3;EC;0;;130.0;µS/cm;Fair
URY00076;2018-09-19;07:00;0.3;NO3N;0;;0.8;mg/l;Fair
URY00076;2018-09-21;06:05;0.3;COL-True;0;;132.0;TCU;Fair
URY00076;2018-09-21;06:05;0.3;TEMP;0;;17.2;°C;Fair
URY00076;2018-09-21;06:05;0.3;NO3N;0;;0.9;mg/l;Fair
URY00076;2018-10-01;09:05;0.3;EC;0;;134.0;µS/cm;Fair
URY00076;2018-10-03;06:05;0.3;NO3N;0;;1.0;mg/l;Fair
URY00076;2018-10-05;06:05;0.3;TEMP;0;;15.0;°C;Fair
URY00076;2018-10-05;06:05;0.3;Alk-Tot;0;;48.0;mg/l;Fair
URY00076;2018-10-09;06:05;0.3;EC;0;;134.0;µS/cm;Fair
