Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00239,2018-11-09,,,,190.0,,,,2.407119,0.03658536,0.17832986,5.4,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.8,,,46.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-12-05,,,,270.0,,,,2.717715,0.02743902,0.338601,7.0,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.61,,,58.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-01-29,,,,160.0,,,,2.018874,0.02134146,1.015803,9.3,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.53,,,74.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-02-18,,,,150.0,,,,0.2484768,0.01829268,1.3092572,13.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.26,,,108.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-03-14,,,,150.0,,,,0.232947,0.00914634,0.451468,9.6,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.25,,,80.0,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-04-08,,,,180.0,,,,0.0232947,0.00609756,0.2708808,10.8,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.16,,,105.0,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-05-23,,,,160.0,,,,0.0698841,0.00304878,0.06094818,8.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.17,,,84.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-06-18,,,,160.0,,,,0.0232947,0.00914634,0.112867,10.6,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.61,,,121.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-07-12,,,,170.0,,,,0.0232947,0.00304878,0.0112867,8.8,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.32,,,97.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-08-27,,,,170.0,,,,0.0465894,0.00304878,0.0112867,6.0,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.5,,,69.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-09-17,,,,180.0,,,,0.4270695,0.02439024,0.13995508,5.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.71,,,52.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-10-25,,,,120.0,,,,2.32947,0.05487804,0.5191882,4.3,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.55,,,40.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-11-22,,,,170.0,,,,0.7299006,0.0152439,0.5191882,6.4,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.47,,,52.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2019-12-12,,,,190.0,,,,0.7531953,0.01219512,0.4288946,9.5,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.34,,,76.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-01-07,,,,150.0,,,,3.261258,0.02134146,0.7449222,6.4,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.9,,,51.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-02-13,,,,130.0,,,,0.931788,0.02134146,0.8352158,11.6,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.52,,,91.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-03-11,,,,110.0,,,,0.854139,0.02134146,0.7449222,7.3,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.45,,,65.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-04-09,,,,160.0,,,,0.0232947,0.00304878,0.09480828,6.9,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.2,,,69.0,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-05-13,,,,160.0,,,,0.0388245,0.00304878,0.01805872,9.4,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.15,,,91.0,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-06-09,,,,180.0,,,,0.3261258,0.01219512,0.06997754,10.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.53,,,99.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-07-08,,,,180.0,,,,0.2717715,0.0152439,0.06320552,9.0,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.31,,,94.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-08-06,,,,150.0,,,,0.0232947,0.00304878,0.0112867,8.8,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.16,,,103.0,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-09-10,,,,230.0,,,,1.55298,0.03963414,0.13092572,5.7,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.76,,,61.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-10-21,,,,150.0,,,,0.1708278,0.01219512,0.2483074,9.6,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.14,,,88.0,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-11-05,,,,150.0,,,,1.087086,0.04268292,0.5417616,8.7,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.36,,,75.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2020-12-09,,,,160.0,,,,5.357781,0.02134146,0.451468,6.9,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,1.3,,,51.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-01-12,,,,120.0,,,,2.32947,0.01829268,0.6997754,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.57,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-02-02,,,,100.0,,,,1.320033,0.0152439,0.902936,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.45,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-03-11,,,,100.0,,,,0.0232947,0.00609756,0.7223488,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.39,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-04-02,,,,160.0,,,,0.1009437,0.00304878,0.13769774,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.2,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-05-07,,,,190.0,,,,0.4503642,0.02743902,0.3160276,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.7,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,218
