Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX05001,2015-05-18,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,50800.0,3.0,30.0,0.5,0.0297,0.021,0.02,0.001,6.93,94.9,0.005,40640.0,20.7,21.0,0.8737,0.9147,0.5,0.844,0.0551,0.8,0.0163,10.0,2.5,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2015-07-21,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,55700.0,3.0,30.0,0.5,0.0258,0.021,0.02,0.001,6.42,96.4,0.005,44560.0,27.0,26.2,1.8608,1.9018,0.5,1.835,0.0723,0.9,0.007,11.33,2.5,7.9,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2015-09-21,,0.03,0.01,5.0,3.0,0.002098,0.005,0.5,57200.0,3.0,30.0,0.5,0.0526,0.021,0.02,0.001,5.66,83.4,0.005,45760.0,25.9,29.2,1.2906,1.3316,0.5,1.238,0.1051,1.4,0.007,10.0,2.5,8.2,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2016-03-10,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,47400.0,3.0,30.0,0.5,0.059027,0.021,0.02,0.001,7.3,95.3,0.005,37920.0,18.0,21.2,2.095991,2.136991,0.5,2.036964,0.088579,0.8,0.024217,13.0,5.6,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2016-05-09,,0.03,0.01,5.0,3.0,0.0017016,0.005,0.5,50700.0,3.0,30.0,0.5,0.053699,0.021,0.02,0.001,7.7,99.6,0.005,40560.0,20.5,22.0,2.253037,2.294037,0.5,2.199338,0.043236,1.3,0.016232,15.0,2.5,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2016-07-06,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,53100.0,3.0,30.0,0.5,0.083496,0.021,0.02,0.001,7.1,92.7,0.005,42480.0,23.8,25.2,2.873018,2.914018,0.5,2.789522,0.059973,0.5,0.016857,11.67,3.3,8.4,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2016-08-29,,0.0935,0.01,5.0,3.0,0.0005,0.005,0.5,52500.0,3.0,30.0,0.5,0.033929,0.021,0.02,0.001,6.4,81.3,0.005,42000.0,24.0,25.1,1.520434,1.561434,0.5,1.486505,0.02752,1.2,0.014455,10.0,2.5,8.4,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2017-02-27,,0.03,0.01,5.0,3.0,0.0017112,0.005,0.5,44800.0,3.0,30.0,0.5,0.08167,0.021,0.02,0.001,7.6,83.4,0.005,35760.0,17.7,23.0,1.80837,1.84937,0.5,1.7267,0.0274,1.15,0.0144,18.6667,2.5,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2017-04-24,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,50100.0,3.0,30.0,0.5,0.06376,0.021,0.05357,0.001,7.0,79.6,0.005,40080.0,21.0,22.0,1.38327,1.45784,0.5,1.31951,0.0322,2.0,0.0158,10.6667,2.5,8.2,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2017-06-19,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,50200.0,3.0,30.0,0.5,0.16574,0.021,0.02,0.001,7.0,80.2,0.005,40160.0,22.0,22.0,1.27261,1.31361,0.5,1.10687,0.0183,1.3,0.0091,16.0,2.5,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2017-08-14,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,55200.0,10.0,30.0,0.5,0.068703,0.021,0.02,0.001,6.8,79.4,0.005,44160.0,26.1,25.0,0.927672,0.968672,0.5,0.858969,0.0242,1.15,0.007,16.3333,2.5,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2018-02-13,,0.03,0.01,5.0,3.0,0.0005,0.005,0.9158,46300.0,10.0,30.0,0.5,0.02544,0.021,0.020473,0.001,8.2,87.2,0.005,37040.0,21.3,21.0,1.05995,1.101423,0.9158,1.03451,0.0287,1.2,0.007,10.0,2.5,8.1,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2018-04-03,,0.03,0.01,5.0,3.0,0.0008832,0.005,2.398,47600.0,10.0,30.0,0.5,0.056589,0.021,0.02,0.001,8.0,82.8,0.005,38080.0,19.5,21.0,1.332559,1.373559,2.398,1.27597,0.0325,0.95,0.007,10.0,2.5,8.0,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2018-05-15,,0.03,0.01,5.0,3.0,0.0005,0.005,1.187,50200.0,10.0,30.0,0.5,0.084408,0.021,0.02,0.001,8.1,85.8,0.005,40160.0,21.4,22.0,0.863368,0.904368,1.187,0.77896,0.0198,1.4,0.0079,10.0,2.5,8.0,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2018-12-19,,0.0565,0.01,5.0,3.0,0.0005,0.005,1.601,47200.0,10.0,30.0,0.5,0.02,0.021,0.02,0.001,7.5,87.2,0.005,37760.0,18.2,23.0,2.84646,2.88746,1.601,2.82646,0.0359,0.95,0.0284,10.3333,2.5,8.0,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05001,2019-06-26,,0.03,0.01,5.0,3.0,0.0005,0.005,1.854,50200.0,10.0,30.0,0.5,0.023167,0.021,0.198143,0.001,8.7,97.4,0.005,40160.0,22.7,25.0,1.709037,1.92818,2.2,1.68587,0.0785,1.15,0.0785,10.0,2.5,8.2,LAGUNA OJO DE LIEBRE 1,27.75162,-114.19292
MEX05002,2015-03-17,,0.038,0.01,5.0,3.0,0.0005,0.005,0.5,51833.0,3.0,3.0,0.5,0.0996,0.021,0.02,0.001,7.83,101.7,0.005,41466.4,21.3,23.5,1.1896,1.2306,0.5,1.09,0.0337,1.3,0.0141,24.4,,8.4,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2015-05-18,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,48800.0,3.0,30.0,0.5,0.0415,0.0752,0.02,0.001,7.2,99.1,0.005,39040.0,20.8,23.1,1.3485,1.4437,0.5,1.307,0.0786,1.3,0.0142,10.0,2.5,8.0,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2015-07-21,,0.04,0.01,5.0,3.0,0.0005,0.005,0.5,53800.0,3.0,30.0,0.5,0.0542,0.021,0.02,0.001,6.6,99.4,0.005,43040.0,25.5,28.1,1.8392,1.8802,0.5,1.785,0.0732,1.2,0.011,10.0,2.5,7.9,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2015-09-21,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,58700.0,3.0,30.0,0.5,0.0742,0.021,0.02,0.001,5.85,86.8,0.005,46880.0,25.6,32.8,1.7592,1.8002,0.5,1.685,0.0675,1.3,0.007,15.0,2.5,8.2,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2016-03-10,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,48900.0,3.0,30.0,0.5,0.063917,0.021,0.02,0.001,7.6,99.6,0.005,39120.0,19.4,24.0,2.00601,2.04701,0.5,1.942093,0.086586,1.2,0.018176,11.0,5.6,8.1,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2016-05-09,,0.03,0.01,5.0,3.0,0.0037476,0.0199,0.5,50100.0,3.0,30.0,0.5,0.062003,0.021,0.02,0.0068,7.9,99.7,0.005,40000.0,20.9,23.9,2.272543,2.313543,0.5,2.21054,0.037928,1.3,0.017787,14.0,2.5,8.1,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2016-07-06,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,50800.0,3.0,30.0,0.5,0.100467,0.021,0.02,0.001,7.1,93.9,0.005,40640.0,24.1,27.4,2.253247,2.294247,0.5,2.15278,0.04131,1.2,0.01427,10.0,3.7,8.3,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2016-08-30,,0.04692,0.0106,5.0,3.0,0.0005,0.005,0.5,52300.0,3.0,30.0,0.5,0.058028,0.021,0.02,0.001,6.5,79.8,0.005,41840.0,23.7,23.2,1.862227,1.903227,0.5,1.804199,0.01689,1.3,0.013938,10.0,2.5,8.3,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2017-02-27,,0.03,0.01,5.0,3.0,0.0012988,0.005,0.5,45700.0,3.0,30.0,0.5,0.05034,0.021,0.02,0.001,7.6,85.6,0.005,36240.0,16.3,23.0,1.58898,1.62998,0.5,1.53864,0.0526,1.35,0.0153,15.0,2.5,8.1,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2017-04-24,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,48700.0,3.0,30.0,0.5,0.06164,0.021,0.02092,0.001,6.8,80.3,0.005,38960.0,18.6,20.0,1.28044,1.32236,0.5,1.2188,0.0278,1.15,0.0273,11.0,2.5,8.2,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2017-06-19,,0.0582,0.01,5.0,3.0,0.0005,0.005,0.5,52700.0,3.0,30.0,0.5,0.05482,0.021,0.02,0.001,6.8,78.2,0.005,42160.0,22.5,25.0,1.51339,1.55439,0.5,1.45857,0.0138,0.95,0.007,18.3333,2.5,8.0,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2017-08-14,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,56000.0,10.0,30.0,0.5,0.073051,0.021,0.02,0.001,7.1,79.1,0.005,44800.0,25.7,28.0,0.896714,0.937714,0.5,0.823663,0.025,1.15,0.007,10.3333,2.5,8.2,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2018-02-13,,0.03,0.01,5.0,3.0,0.0005,0.005,0.8166,44200.0,10.0,30.0,0.5,0.045036,0.021,0.07819,0.001,7.9,84.7,0.005,35360.0,18.6,21.0,1.002746,1.101936,0.9066,0.95771,0.0309,1.15,0.017,10.0,2.5,8.1,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2018-04-03,,0.0319,0.01,5.0,3.0,0.0008832,0.005,2.218,48100.0,10.0,30.0,0.5,0.060785,0.021,0.025747,0.001,7.9,79.4,0.005,38480.0,18.8,21.0,1.154705,1.201452,2.218,1.09392,0.0256,1.15,0.0141,10.0,2.5,8.1,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2018-05-15,,0.03,0.01,5.0,3.0,0.0005,0.0059,1.159,51100.0,10.0,30.0,0.5,0.089649,0.021,0.034,0.0036,8.1,86.7,0.005,40880.0,19.4,20.0,1.072699,1.127699,1.159,0.98305,0.0188,1.15,0.0188,21.0,2.5,7.9,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2018-12-19,,0.03,0.01,5.0,3.0,0.0005,0.005,1.025,46700.0,10.0,30.0,0.5,0.02,0.021,0.031619,0.001,7.9,87.9,0.005,37360.0,18.5,20.0,2.6694,2.722019,1.198,2.6494,0.0316,1.25,0.0301,18.6667,2.5,8.0,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05002,2019-06-26,,0.03,0.01,5.0,3.0,0.0005,0.005,2.026,47200.0,10.0,30.0,0.5,0.02,0.021,0.774091,0.001,8.1,94.1,0.005,37760.0,20.8,22.0,1.75776,2.552851,2.477,1.73776,0.038,1.05,0.0182,10.0,2.5,8.1,LAGUNA OJO DE LIEBRE 5,27.76011,-114.283
MEX05003,2015-03-17,,0.052,0.01,5.0,3.0,0.0005,0.005,0.5,56900.0,3.0,3.0,0.5,0.0808,0.021,0.02,0.001,7.35,108.8,0.005,45520.0,22.2,23.1,1.2958,1.3368,0.5,1.215,0.0328,0.7,0.0149,28.7,,8.4,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2015-05-18,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,54700.0,3.0,30.0,0.5,0.0447,0.021,0.0479,0.001,6.9,97.5,0.005,43760.0,21.3,21.9,0.7247,0.7936,0.5,0.68,0.0586,1.3,0.0184,10.67,2.5,8.0,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2015-07-21,,0.039,0.01,5.0,3.0,0.0005,0.005,0.5,60400.0,3.0,30.0,0.5,0.034,0.021,0.02,0.001,6.28,96.1,0.005,48320.0,26.5,27.5,2.135,2.176,0.5,2.101,0.0745,0.7,0.009,10.0,2.5,7.8,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2015-09-21,,0.0329,0.01,5.0,3.0,0.0005,0.005,0.5,56600.0,3.0,30.0,0.5,0.0663,0.021,0.0219,0.001,5.76,84.7,0.005,45280.0,26.1,31.8,2.0433,2.0862,0.5,1.977,0.0615,0.5,0.007,11.33,2.5,8.1,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2016-03-10,,0.03,0.01,5.0,3.0,0.0025752,0.005,0.5,51700.0,3.0,30.0,0.5,0.054251,0.021,0.02,0.001,7.3,99.1,0.005,41360.0,19.0,22.4,2.326437,2.367437,0.5,2.272186,0.074827,1.2,0.015969,10.0,5.8,8.4,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2016-05-09,,0.03391,0.01,5.0,3.0,0.004092,0.005,0.5,49700.0,3.0,30.0,0.5,0.088112,0.021,0.030188,0.001,7.5,95.3,0.005,39760.0,23.9,22.7,1.292073,1.343261,0.5,1.203961,0.040133,0.5,0.016361,23.5,2.5,8.1,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2016-07-06,,0.03227,0.01,5.0,3.0,0.0005,0.005,0.5,55100.0,3.0,30.0,0.5,0.086062,0.021,0.02,0.001,7.3,96.5,0.005,44080.0,24.8,26.8,2.981056,3.022056,0.5,2.894994,0.050488,0.8,0.014613,15.67,3.3,8.3,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2016-08-29,,0.05069,0.01,5.0,3.0,0.0005,0.005,0.5,59900.0,3.0,30.0,0.5,0.070595,0.021,0.02,0.001,6.8,83.4,0.005,47920.0,24.8,25.6,1.996246,2.037246,0.5,1.925651,0.028334,0.9,0.015989,10.67,2.8,8.2,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2017-02-27,,0.03,0.01,5.0,3.0,0.0017048,0.005,0.5,47200.0,3.0,30.0,0.5,0.05091,0.021,0.02,0.001,8.0,84.6,0.005,37760.0,18.2,24.0,1.89644,1.93744,0.5,1.84553,0.0228,1.4,0.013,17.6667,2.5,8.1,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2017-04-24,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,52900.0,3.0,30.0,0.5,0.04418,0.021,0.02011,0.001,7.3,84.2,0.005,42320.0,21.0,21.0,0.32777,0.36888,0.5,0.28359,0.0187,1.3,0.0306,16.6667,2.5,8.3,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
MEX05003,2017-06-19,,0.0401,0.01,5.0,3.0,0.0005,0.005,0.5,47200.0,3.0,30.0,0.5,0.05939,0.021,0.02,0.001,7.1,81.7,0.005,37760.0,23.1,25.0,1.55529,1.59629,0.5,1.4959,0.0186,0.7,0.0081,15.0,2.5,8.0,LAGUNA OJO DE LIEBRE 3,27.6475,-114.10713
