Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX01363,2018-06-20,,,0.0128,,,1147.0,,,0.048,0.022,7.0,,734.08,20.3,87.0,9.1,PATZCUARO AREA OF ISLANDS,19.60226,-101.64755,Mexico,,1.925,,,10.151,1.197,0.28,20.0,100.9,,,,0.226,0.0027,15.0,0.03,0.0071,14.62,,30.0,1.1,0.0028,0.0014,18.8,10.081,15.98,8.156,0.662,,,,,,,,393
MEX01363,2018-11-07,,,0.0011,,,968.0,,,0.008,0.049,4.3,,619.52,18.6,84.2,9.3,PATZCUARO AREA OF ISLANDS,19.60226,-101.64755,Mexico,,4.225,,,9.724,0.502,0.22,14.0,58.8,,,,0.253,0.0038,30.0,0.08,0.0075,10.881,,30.0,0.8,0.0012,0.0009,24.6,9.667,12.377,5.442,0.481,,,,,,,,393
MEX01363,2019-03-06,,,0.0021,,,1013.0,,,0.093,0.185,6.5,,648.32,18.2,90.7,8.0,PATZCUARO AREA OF ISLANDS,19.60226,-101.64755,Mexico,,1.259,,,6.551,0.805,0.18,13.0,88.6,,,,0.299,0.0004,40.0,0.23,0.0063,4.352,,40.0,1.9,0.0002,0.0022,21.2,6.273,5.249,5.014,0.301,,,,,,,,393
MEX01363,2020-09-30,,,0.00447,,,1013.0,,,0.021,0.02,4.1,,666.88,20.3,96.2,9.1,PATZCUARO AREA OF ISLANDS,19.60226,-101.64755,Mexico,,2.201,,,4.328,0.665,0.18,40.0,59.8,,,,,0.01,20.0,3.0,0.0135,7.463,,9.0,0.5,0.0012,0.005,19.4,4.287,8.938,2.086,0.629,,,,,,,,393
MEX01364,2018-04-18,,,0.0064,,,1094.0,,,0.005,0.192,5.3,,700.16,19.9,90.2,9.3,LAKE OF PATZCUARO,19.59165,-101.63129,Mexico,,1.301,,,11.644,0.993,0.23,48.0,79.0,,,,0.331,0.0032,40.0,6.0,0.0122,13.92,,30.0,1.7,0.0053,0.0031,25.1,11.447,14.74,10.146,0.581,,,,,,,,393
MEX01364,2018-06-20,,,0.0157,,,1133.0,,,0.005,0.04,7.3,,725.12,20.1,104.7,9.2,LAKE OF PATZCUARO,19.59165,-101.63129,Mexico,,1.915,,,9.84,1.097,0.23,56.0,108.2,,,,0.256,0.0025,15.0,0.04,0.0075,14.34,,230.0,0.9,0.0032,0.0014,21.0,9.795,15.64,7.88,0.702,,,,,,,,393
MEX01364,2018-11-07,,,0.0009,,,970.0,,,0.014,0.063,5.5,,620.8,18.9,80.9,9.2,LAKE OF PATZCUARO,19.59165,-101.63129,Mexico,,3.667,,,7.544,0.518,0.2,14.0,78.6,,,,0.265,0.0024,30.0,0.06,0.002,10.874,,30.0,0.9,0.001,0.0023,24.3,7.467,12.09,3.8,0.412,,,,,,,,393
MEX01364,2019-03-06,,,0.0086,,,1005.0,,,0.082,0.165,7.5,,643.2,19.7,98.5,8.1,LAKE OF PATZCUARO,19.59165,-101.63129,Mexico,,1.058,,,4.596,1.204,0.13,20.0,103.7,,,,0.287,0.0021,30.0,0.23,0.0059,2.459,,70.0,2.2,0.0024,0.0026,23.4,4.349,3.126,3.291,0.268,,,,,,,,393
MEX01364,2020-09-30,,,0.0044,,,1043.0,,,0.021,0.034,3.9,,667.52,21.4,83.6,9.0,LAKE OF PATZCUARO,19.59165,-101.63129,Mexico,,2.009,,,3.459,0.509,0.18,40.0,55.9,,,,,0.01,10.0,3.0,0.005,6.815,,7.0,0.6,0.0029,0.005,20.3,3.404,7.286,1.395,0.505,,,,,,,,393
MEX01365,2018-04-16,,,0.0071,,,,,,0.005,0.14,6.2,,,18.4,166.5,8.7,PATZCUARO SENO JANITZIO,19.57213,-101.65358,Mexico,,1.915,,,9.728,1.924,0.18,95.0,90.7,,,,0.278,0.0051,30.0,0.78,0.0327,13.21,,30.0,0.9,0.0092,0.0038,18.7,9.583,13.32,7.668,0.944,,,,,,,,393
MEX01365,2018-06-18,,,0.0253,,,1089.0,,,0.028,0.028,6.2,,696.96,21.6,185.0,8.6,PATZCUARO SENO JANITZIO,19.57213,-101.65358,Mexico,,1.979,,,8.944,0.899,0.13,115.0,94.5,,,,0.361,0.0052,40.0,0.04,0.0073,13.53,,2100.0,1.1,0.0024,0.0013,19.6,8.888,15.65,6.909,0.643,,,,,,,,393
MEX01365,2018-11-05,,,0.0013,,,755.0,,,0.014,0.18,4.5,,483.2,17.4,124.4,8.3,PATZCUARO SENO JANITZIO,19.57213,-101.65358,Mexico,,3.228,,,9.727,1.189,0.16,50.0,59.4,,,,0.347,0.0017,50.0,0.13,0.0294,12.462,,24000.0,0.2,0.0022,0.0014,20.6,9.533,13.279,6.305,0.88,,,,,,,,393
MEX01365,2019-03-04,,,0.0092,,,952.0,,,0.021,0.279,7.6,,609.28,19.3,127.8,8.3,PATZCUARO SENO JANITZIO,19.57213,-101.65358,Mexico,,1.009,,,4.246,1.06,0.08,44.0,103.4,,,,0.277,0.0032,30.0,0.04,0.0087,10.994,,40.0,1.4,0.0045,0.0009,23.3,3.946,14.282,2.937,0.298,,,,,,,,393
MEX01365,2020-09-28,,,0.0023,,,870.0,,,0.021,0.02,4.6,,556.8,20.9,153.8,8.4,PATZCUARO SENO JANITZIO,19.57213,-101.65358,Mexico,,0.02,,,5.265,1.767,0.08,29.0,66.0,,,,,0.01,40.0,3.0,0.008,10.921,,1100.0,0.5,0.0139,0.005,21.0,5.224,12.707,5.204,0.517,,,,,,,,393
