Station,Date,Time,BOD,EC,NH4N,O2-Dis,TOTCOLI,pH,Station Identifier,Latitude,Longitude
IND00731,2020-09-09,,1.0,373.0,0.01,7.2,46.0,7.8,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-10-08,,0.9,408.0,0.01,6.7,41.0,8.2,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-11-03,,1.0,388.0,0.01,7.4,41.0,7.7,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2020-12-07,,1.1,1080.0,0.01,7.3,43.0,7.8,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2021-01-15,,1.2,428.0,0.01,7.9,63.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2021-02-09,,2.0,424.0,0.01,7.8,58.0,8.0,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00731,2021-03-02,,1.2,512.0,0.02,7.5,58.0,7.6,BILAWALI TALAB AT INDORE,22.658686,75.864222
IND00732,2018-01-11,,1.7,648.0,0.4,7.8,90.0,7.76,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-02-09,,1.2,659.0,0.4,6.9,90.0,8.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-03-16,,2.0,555.0,0.4,7.3,70.0,8.81,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-04-07,,1.8,608.0,0.4,5.5,110.0,8.14,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-05-03,,2.8,622.0,0.4,5.3,24.0,8.18,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-06-02,,1.8,804.0,0.4,6.3,70.0,8.04,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-07-27,,2.1,562.0,0.4,6.2,94.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-08-24,,1.9,509.0,0.4,6.3,58.0,7.82,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-09-14,,1.5,450.0,0.4,6.3,70.0,8.42,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-10-04,,2.0,557.0,0.4,6.8,63.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-11-13,,1.2,637.0,0.4,6.9,63.0,8.06,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2018-12-11,,1.4,516.0,0.4,7.0,70.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-01-02,,1.2,510.0,,8.0,49.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-02-07,,1.2,539.0,,8.4,63.0,8.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-03-11,,2.0,556.0,,7.3,120.0,8.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-04-09,,1.4,454.0,,7.5,110.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-05-23,,2.6,884.0,,5.2,110.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-06-29,,2.2,732.0,,5.0,110.0,8.0,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-07-17,,1.6,387.0,,7.0,79.0,8.0,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-08-27,,1.6,422.0,,6.8,64.0,7.9,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-09-11,,1.2,401.0,,7.1,70.0,7.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-10-09,,1.2,384.0,,7.6,120.0,8.1,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-11-20,,1.1,341.0,,7.8,39.0,8.2,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2019-12-28,,1.2,368.0,,6.9,70.0,7.9,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-01-02,,1.1,419.0,0.01,6.8,110.0,8.1,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-02-06,,1.2,421.0,0.02,8.6,63.0,7.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-03-13,,1.4,413.0,0.01,7.2,84.0,8.0,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-04-21,,1.2,400.0,0.01,7.5,48.0,8.0,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-05-27,,1.0,398.0,0.01,7.6,46.0,8.1,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-06-16,,1.0,485.0,0.02,7.6,46.0,7.9,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-07-03,,1.2,642.0,0.01,6.6,49.0,7.8,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-08-28,,1.3,290.0,0.0,6.8,46.0,7.9,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-09-09,,1.0,280.0,0.01,6.9,46.0,7.8,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-10-08,,1.2,320.0,0.01,7.0,43.0,7.8,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-11-03,,1.2,450.0,0.01,7.6,49.0,7.7,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2020-12-11,,1.1,404.0,0.01,7.6,48.0,7.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2021-01-04,,1.1,404.0,0.01,6.9,48.0,7.6,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2021-02-02,,1.1,344.0,0.01,7.7,34.0,7.8,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00732,2021-03-17,,1.2,509.0,0.02,7.3,63.0,8.0,SIRPUR TALAB AT INDORE,22.698111,75.810953
IND00733,2018-01-19,,1.6,354.0,0.4,7.8,50.0,8.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-02-10,,1.5,448.0,0.4,6.8,60.0,8.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-03-08,,1.8,541.0,0.4,6.4,50.0,7.96,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-04-11,,1.8,458.0,0.4,5.4,70.0,8.16,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-05-11,,2.0,618.0,0.4,4.6,49.0,7.81,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-06-11,,1.8,674.0,0.4,5.5,49.0,8.22,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-07-11,,2.6,317.0,0.4,6.6,94.0,7.74,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-08-14,,1.2,309.0,0.4,6.9,40.0,8.61,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-09-11,,1.4,413.0,0.4,6.4,40.0,8.13,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-10-12,,1.6,330.0,0.4,5.2,34.0,7.7,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-11-15,,,364.0,0.4,5.7,5.5,8.32,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2018-12-14,,,290.0,0.4,5.6,5.5,8.86,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-01-19,,1.2,405.0,,7.8,7.0,8.3,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-02-13,,1.3,336.0,,7.2,58.0,8.8,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-03-13,,1.4,305.0,,7.4,70.0,8.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-04-13,,1.4,372.0,,7.2,49.0,8.2,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-05-04,,1.3,411.0,,6.2,36.0,8.4,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-06-26,,1.3,450.0,,6.6,50.0,8.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-07-27,,1.2,220.0,,6.6,49.0,7.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-08-27,,1.2,278.0,,7.1,39.0,8.1,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-10-09,,1.2,372.0,,6.9,47.0,8.2,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-11-01,,1.2,362.0,,6.9,47.0,7.1,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2019-12-23,,1.4,289.0,,7.2,63.0,8.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-01-20,,1.2,349.0,0.03,7.4,60.0,7.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-02-14,,1.1,292.0,0.02,7.8,63.0,8.3,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-05-30,,1.3,492.0,0.01,7.6,41.0,7.9,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-06-27,,1.1,298.0,1.26,7.0,49.0,7.8,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-07-25,,1.2,265.0,0.01,6.0,58.0,7.8,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-08-31,,1.1,272.0,0.01,6.6,39.0,7.2,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-09-07,,1.1,298.0,0.01,6.9,46.0,7.6,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-10-26,,1.1,298.0,0.01,7.0,49.0,7.8,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-11-05,,0.9,288.0,0.01,7.6,41.0,7.8,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2020-12-04,,1.1,284.0,0.01,7.5,47.0,7.2,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2021-01-18,,1.2,320.0,0.01,7.7,48.0,7.8,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2021-02-18,,1.2,286.0,0.01,7.2,63.0,8.4,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00733,2021-03-31,,1.6,315.0,0.4,6.8,47.0,8.45,NAGCHUN TALAB AT KHANDWA,21.86345,76.32294499999999
IND00734,2018-01-11,,1.8,5.0,0.4,6.9,60.0,7.6,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-02-12,,1.5,5.0,0.4,7.7,33.0,7.8,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-03-15,,1.4,5.0,0.4,7.6,27.0,7.0,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-04-13,,1.7,5.0,0.4,7.2,26.0,7.0,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-05-03,,1.8,5.0,0.4,7.0,23.0,7.69,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-06-18,,1.8,5.0,0.4,7.0,23.0,7.59,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-07-26,,1.1,5.0,0.4,6.3,21.0,7.8,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-08-10,,,5.0,0.4,6.7,25.0,7.5,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-09-10,,,5.0,0.4,6.9,26.0,7.5,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-10-10,,,5.0,0.4,6.8,21.0,7.4,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-11-13,,,5.0,0.4,6.9,22.0,7.6,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2018-12-14,,1.1,5.0,0.4,7.0,21.0,7.8,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2019-01-16,,1.2,276.0,,6.8,27.0,7.1,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2019-02-26,,1.3,270.0,,6.5,31.0,7.1,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2019-07-01,,1.5,389.0,,6.8,41.0,7.5,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2019-08-12,,1.4,399.0,,7.4,47.0,7.3,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2019-10-09,,1.1,324.0,,7.0,41.0,7.6,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-01-09,,0.7,382.0,0.01,7.3,32.0,7.3,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-02-12,,1.0,354.0,0.01,6.9,38.0,8.1,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-03-11,,0.8,234.0,0.01,6.7,41.0,8.1,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-04-22,,0.8,229.0,0.01,7.0,32.0,7.2,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-05-10,,0.9,260.0,0.01,6.8,34.0,7.1,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-06-11,,1.1,248.0,0.01,6.6,40.0,7.5,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-07-16,,1.2,209.0,0.01,8.3,47.0,7.7,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-08-13,,2.0,224.0,0.06,7.7,49.0,7.5,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-09-03,,1.6,220.0,0.41,8.0,46.0,7.7,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-10-08,,1.7,233.0,0.45,7.7,41.0,7.3,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-11-10,,1.3,240.0,0.42,7.2,47.0,7.6,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2020-12-05,,2.0,258.0,0.52,7.5,46.0,8.1,GOVINDGARH LAKE,24.374341,81.282302
IND00734,2021-01-14,,1.0,279.0,0.38,7.7,38.0,7.8,GOVINDGARH LAKE,24.374341,81.282302
IND00785,2018-01-09,,2.4,60.0,0.4,6.9,1200.0,6.96,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-02-13,,1.3,29.0,0.4,5.7,11000.0,6.9,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-03-13,,,49.0,0.4,7.8,4900.0,7.27,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-04-03,,,54.0,0.54,7.5,7900.0,7.32,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-05-08,,4.8,224.0,0.4,9.8,780.0,7.99,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-06-04,,,55.0,0.4,6.7,7000.0,8.17,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-07-03,,1.2,74.0,0.4,6.6,28000.0,6.68,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-08-14,,1.5,43.0,0.4,7.2,,6.1,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-09-04,,1.6,79.0,0.4,7.2,3300.0,6.1,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-10-03,,4.0,47.0,0.4,7.1,780.0,6.63,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-11-05,,,53.0,0.4,6.5,4900.0,7.5,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2018-12-17,,2.6,262.0,0.4,7.3,2300.0,7.9,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-01-08,,2.6,150.0,,7.9,2300.0,7.9,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-03-20,,2.1,24578.0,,7.6,7000.0,7.3,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-04-23,,2.1,150.0,,6.2,3300.0,8.0,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-05-21,,2.0,150.0,,6.0,1300.0,6.8,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-07-22,,2.0,150.0,,7.3,7900.0,5.6,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-08-06,,2.0,150.0,,7.0,3300.0,6.2,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-09-20,,2.0,150.0,,6.3,1300.0,6.2,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2019-12-10,,2.0,150.0,,6.1,4900.0,7.2,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2020-01-08,,,51.0,0.08,7.9,4900.0,6.6,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2020-02-07,,,56.0,0.05,7.1,2300.0,6.8,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2020-05-08,,,59.0,0.07,6.1,2200.0,6.5,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2020-07-07,,,48.0,0.05,6.7,4900.0,6.5,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2021-01-08,,,94.0,0.4,7.7,2200.0,6.85,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2021-02-05,,1.1,96.0,0.4,5.9,330.0,6.75,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00785,2021-03-05,,1.7,47.0,0.4,7.7,490.0,6.57,MAYEM LAKE BICHOLIM,15.575408,73.939978
IND00804,2020-01-10,,0.8,24900.0,0.31,6.3,920.0,7.2,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00804,2020-02-12,,0.9,43600.0,0.15,6.3,170.0,7.5,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00804,2020-03-10,,0.6,43200.0,0.22,6.8,840.0,7.8,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00804,2020-04-11,,0.8,36420.0,0.16,5.7,540.0,7.7,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00804,2020-05-02,,0.6,17950.0,0.67,6.3,2100.0,7.7,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00804,2020-06-09,,1.0,5300.0,0.67,5.9,3500.0,6.7,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00804,2020-07-08,,0.3,158.0,0.26,6.5,4000.0,6.5,R CORAPUZHA AT KANAYANKODE,11.444394,75.728494
IND00832,2018-01-10,,10.0,1197.0,1.0,2.9,164.0,8.56,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-02-07,,9.0,1312.0,1.0,3.0,200.0,8.1,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-03-21,,9.0,1394.0,,4.2,260.0,7.65,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-04-03,,8.0,1429.0,,4.0,8000.0,7.44,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-05-09,,6.0,1455.0,,3.8,340.0,7.52,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-06-06,,6.0,1446.0,,5.4,140.0,7.89,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-07-12,,12.0,1210.0,,3.9,1600.0,7.85,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-08-02,,18.0,1420.0,,2.4,440.0,8.01,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-09-05,,11.0,1388.0,,2.8,330.0,7.8,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-10-04,,8.0,1220.0,,3.0,140.0,8.25,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-11-01,,14.0,1362.0,,2.3,430.0,8.29,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2018-12-04,,12.0,1469.0,,2.8,460.0,6.9,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2019-01-04,,10.0,1601.0,,2.2,470.0,7.4,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2019-02-07,,12.0,1680.0,,2.3,430.0,7.3,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2019-03-11,,14.0,1720.0,,2.2,430.0,7.3,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2019-04-17,,16.0,1730.0,,2.4,430.0,7.5,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2019-05-06,,18.0,1792.0,,1.8,430.0,7.2,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2019-09-21,,22.0,1316.0,,2.8,350.0,7.8,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-01-10,,18.0,1342.0,,0.1,350.0,7.9,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-02-10,,20.0,1381.0,,0.1,350.0,7.8,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-03-10,,14.0,1554.0,,2.9,430.0,8.6,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-04-13,,7.1,1502.0,1.8,2.7,430.0,8.4,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-05-05,,4.0,1539.0,0.9,4.3,350.0,7.7,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-06-09,,2.7,1630.0,,4.9,340.0,7.1,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-07-03,,3.2,1560.0,0.9,4.5,210.0,7.6,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-08-18,,3.2,1292.0,0.4,4.8,,7.4,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-09-01,,6.0,1335.0,0.4,2.6,2.0,8.42,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-10-09,,4.0,1256.0,0.4,5.2,21.0,7.54,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-11-04,,3.0,1084.0,0.4,5.8,240.0,7.42,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2020-12-18,,2.9,1192.0,0.4,4.9,210.0,8.2,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2021-01-15,,2.9,1086.0,0.1,5.4,280.0,7.82,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2021-02-26,,2.4,1267.0,0.1,4.2,350.0,7.83,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00832,2021-03-05,,4.0,1210.0,0.1,3.8,150.0,7.99,LAXMINARAYANA CHERUVU AT EDULABAD RANGAREDDY,17.424947,78.697686
IND00837,2018-01-25,,1.4,895.0,0.4,6.4,1400.0,8.06,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-02-12,,1.3,817.0,0.4,6.5,1100.0,7.86,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-03-07,,1.2,1015.0,0.4,6.2,1100.0,7.2,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-04-28,,1.4,1003.0,0.4,6.2,350.0,8.0,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-05-14,,1.3,1108.0,0.4,6.5,1100.0,7.6,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-06-18,,1.3,1078.0,0.4,5.5,2400.0,7.45,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-07-07,,1.3,967.0,0.4,6.1,1100.0,7.7,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-08-01,,1.4,986.0,0.4,5.8,460.0,7.11,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-09-04,,1.3,965.0,0.4,6.1,460.0,7.96,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-10-16,,1.5,1022.0,0.4,7.0,1100.0,8.0,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-11-20,,1.3,1049.0,0.4,6.0,460.0,8.33,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2018-12-15,,1.3,871.0,0.4,6.1,350.0,7.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-01-08,,1.8,956.0,,6.8,240.0,7.7,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-02-11,,1.6,1007.0,,6.2,460.0,7.4,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-03-08,,1.6,1132.0,,6.2,1100.0,7.0,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-04-03,,1.7,1815.0,,5.8,460.0,8.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-05-03,,1.8,1772.0,,5.5,410.0,8.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-07-05,,2.1,1950.0,,5.5,1100.0,7.8,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-08-03,,2.6,1881.0,,5.2,460.0,7.6,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-09-07,,2.3,1200.0,,6.5,210.0,7.8,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-10-05,,2.8,1302.0,,6.5,240.0,7.4,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-11-14,,4.2,941.0,,5.8,150.0,8.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
IND00837,2019-12-07,,2.3,714.0,,5.0,240.0,8.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.602201,82.997395
