Station,Date,Time,Alk-Tot,COL-True,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude
URY00076,2018-06-27,,53.0,107.0,158.0,11.0,18.8,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-06-28,,53.0,110.0,157.0,10.0,19.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-06-29,,56.0,115.0,158.0,10.0,18.9,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-02,,53.0,97.0,170.0,12.0,18.5,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-03,,50.0,146.0,157.0,11.0,19.1,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-04,,51.0,119.0,157.0,10.0,19.6,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-05,,51.0,110.0,155.0,13.4,17.4,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-06,,52.0,130.0,159.0,13.0,20.0,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-09,,53.0,63.0,177.0,10.0,22.1,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-10,,51.0,175.0,155.0,10.0,22.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-11,,53.0,121.0,156.0,9.5,21.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-12,,54.0,118.0,155.0,9.0,20.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-13,,55.0,114.0,158.0,10.0,19.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-16,,55.0,107.0,156.0,10.5,19.2,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-17,,51.0,120.0,153.0,10.0,20.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-19,,52.0,112.0,152.0,13.6,19.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-20,,56.0,119.0,151.0,12.9,20.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-23,,45.0,145.0,142.0,9.0,24.6,8.4,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-24,,42.0,130.0,149.0,9.0,20.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-25,,49.0,126.0,148.0,9.5,21.1,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-26,,49.0,132.0,153.0,10.0,22.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-27,,50.0,134.0,150.0,11.0,21.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-30,,45.0,130.0,142.0,11.0,21.3,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-07-31,,50.0,144.0,177.0,11.0,21.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-01,,49.0,148.0,139.0,9.5,21.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-02,,50.0,145.0,142.0,9.0,,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-03,,50.0,146.0,135.0,10.0,23.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-06,,48.0,125.0,130.0,11.0,21.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-07,,45.0,133.0,136.0,11.0,21.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-08,,46.0,135.0,135.0,11.5,21.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-09,,,167.0,133.0,14.0,29.2,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-10,,45.0,157.0,130.0,11.0,27.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-13,,46.0,158.0,129.0,13.0,24.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-14,,44.0,158.0,131.0,12.5,24.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-15,,44.0,141.0,132.0,12.5,22.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-16,,43.0,132.0,132.0,11.0,22.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-17,,42.0,157.0,133.0,12.0,23.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-20,,42.0,,144.0,11.5,29.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-21,,44.0,141.0,130.0,11.0,21.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-22,,44.0,153.0,129.0,12.0,,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-23,,49.0,135.0,130.0,12.0,23.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-24,,46.0,149.0,131.0,12.8,24.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-27,,43.0,147.0,127.0,10.0,23.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-28,,43.0,201.0,132.0,12.0,23.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-29,,47.0,168.0,133.0,12.0,33.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-30,,52.0,145.0,135.0,12.5,23.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-08-31,,49.0,116.0,128.0,11.0,32.4,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-03,,43.0,147.0,131.0,11.0,26.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-04,,47.0,178.0,130.0,12.0,24.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-05,,40.0,140.0,131.0,12.5,25.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-06,,43.0,144.0,131.0,13.0,24.1,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-07,,46.0,146.0,131.0,14.0,23.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-10,,45.0,147.0,129.0,15.2,23.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-11,,44.0,174.0,129.0,15.5,35.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-12,,40.0,124.0,128.0,15.4,23.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-13,,44.0,151.0,130.0,15.8,22.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-14,,43.0,171.0,129.0,17.2,23.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-17,,43.0,152.0,131.0,17.8,22.4,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-18,,45.0,146.0,130.0,18.0,22.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-19,,45.0,143.0,130.0,19.2,28.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-20,,45.0,147.0,130.0,18.9,23.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-21,,46.0,132.0,142.0,17.2,22.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-24,,46.0,147.0,129.0,17.0,24.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-25,,45.0,180.0,130.0,16.5,22.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-26,,44.0,140.0,130.0,17.0,21.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-27,,42.0,138.0,129.0,16.0,21.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-09-28,,43.0,136.0,131.0,16.0,21.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-01,,23.0,145.0,134.0,16.0,22.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-02,,46.0,158.0,129.0,14.5,26.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-03,,39.0,145.0,133.0,15.0,23.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-04,,46.0,118.0,132.0,15.0,21.3,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-05,,48.0,134.0,132.0,15.0,21.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-08,,50.0,135.0,152.0,16.0,21.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-09,,42.0,130.0,134.0,18.0,20.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-10,,42.0,138.0,143.0,17.0,20.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-11,,49.0,136.0,136.0,17.0,21.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-12,,51.0,188.0,137.0,15.0,20.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-16,,47.0,132.0,151.0,18.0,20.2,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-17,,46.0,127.0,139.0,18.0,21.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-18,,50.0,129.0,137.0,18.0,19.6,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-19,,48.0,132.0,143.0,18.0,20.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-22,,49.0,130.0,137.0,18.0,20.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-23,,50.0,103.0,138.0,18.0,20.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-24,,48.0,135.0,138.0,18.0,20.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-25,,45.0,132.0,142.0,18.0,19.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-26,,49.0,132.0,137.0,18.0,19.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-29,,52.0,135.0,138.0,18.0,18.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-10-31,,48.0,147.0,138.0,19.0,18.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-01,,48.0,132.0,138.0,18.0,19.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-05,,49.0,144.0,140.0,20.0,35.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-06,,48.0,150.0,140.0,20.9,19.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-07,,45.0,129.0,140.0,19.4,18.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-08,,52.0,135.0,141.0,19.4,19.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-09,,50.0,134.0,141.0,20.3,19.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-12,,46.0,136.0,139.0,20.0,19.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-13,,51.0,157.0,139.0,21.0,19.4,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-14,,48.0,123.0,151.0,21.0,,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-15,,51.0,149.0,141.0,21.0,31.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-16,,48.0,145.0,152.0,20.0,,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-19,,66.0,115.0,150.0,21.4,19.0,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-20,,48.0,122.0,143.0,21.6,20.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-21,,46.0,125.0,142.0,22.6,21.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-22,,43.0,123.0,144.0,23.2,20.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-23,,48.0,131.0,148.0,22.1,,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-26,,49.0,145.0,145.0,24.4,19.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-27,,48.0,138.0,236.0,24.2,,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-28,,50.0,148.0,252.0,23.2,,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-29,,50.0,123.0,148.0,20.9,18.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2018-11-30,,50.0,129.0,156.0,21.0,18.6,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-02,,49.0,111.0,133.0,25.0,15.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-03,,45.0,135.0,134.0,23.0,20.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-04,,42.0,107.0,132.0,22.0,14.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-07,,48.0,112.0,133.0,24.0,13.3,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-08,,42.0,107.0,130.0,23.0,14.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-09,,65.0,130.0,130.0,23.5,14.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-10,,43.0,119.0,128.0,24.0,14.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-11,,42.0,126.0,127.0,22.0,13.4,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-14,,48.0,121.0,135.0,24.0,13.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-15,,44.0,107.0,132.0,23.5,13.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-16,,44.0,116.0,130.0,23.0,14.2,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-17,,45.0,114.0,133.0,23.0,13.7,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-18,,46.0,115.0,128.0,23.0,,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-21,,48.0,127.0,120.0,22.5,14.0,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-22,,43.0,133.0,128.0,22.0,14.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-23,,41.0,125.0,128.0,25.0,14.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-24,,43.0,129.0,129.0,23.5,14.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-25,,48.0,117.0,129.0,22.0,15.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-28,,48.0,116.0,130.0,25.0,14.4,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-29,,46.0,118.0,128.0,26.0,13.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-30,,42.0,115.0,127.0,26.0,15.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-01-31,,44.0,116.0,128.0,27.0,13.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-01,,44.0,117.0,131.0,26.0,13.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-04,,44.0,109.0,131.0,23.0,12.8,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-05,,47.0,113.0,131.0,23.0,13.4,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-06,,46.0,107.0,128.0,23.0,11.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-07,,44.0,98.0,129.0,23.5,11.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-08,,43.0,101.0,127.0,25.0,11.0,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-11,,44.0,89.0,132.0,25.0,,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-12,,46.0,138.0,129.0,23.0,23.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-13,,43.0,107.0,131.0,21.0,13.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-14,,45.0,103.0,129.0,22.0,13.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-15,,44.0,119.0,131.0,22.0,12.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-18,,44.0,109.0,132.0,22.5,11.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-19,,46.0,90.0,130.0,24.0,10.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-20,,47.0,82.0,130.0,24.0,10.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-21,,46.0,85.0,132.0,26.0,9.2,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-22,,46.0,95.0,130.0,26.0,10.0,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-25,,50.0,87.0,135.0,23.5,10.5,7.3,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-27,,44.0,76.0,130.0,20.0,10.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-02-28,,43.0,92.0,131.0,21.0,12.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-01,,45.0,82.0,134.0,20.0,9.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-04,,43.0,66.0,132.0,20.0,9.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-05,,47.0,81.0,133.0,21.5,8.4,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-06,,43.0,83.0,133.0,21.5,8.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-07,,45.0,85.0,129.0,24.0,8.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-11,,45.0,84.0,133.0,20.0,10.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-12,,46.0,81.0,136.0,21.0,10.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-13,,43.0,83.0,131.0,20.0,10.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-14,,42.0,94.0,133.0,20.0,13.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-15,,44.0,81.0,130.0,21.0,9.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-18,,44.0,87.0,135.0,22.0,10.7,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-19,,42.0,87.0,130.0,21.5,9.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-20,,40.0,82.0,131.0,21.0,10.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-21,,44.0,94.0,132.0,20.0,11.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-22,,47.0,83.0,136.0,19.5,10.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-25,,46.0,114.0,133.0,19.0,14.8,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-26,,42.0,93.0,133.0,18.5,12.4,7.76,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-27,,44.0,98.0,134.0,19.0,11.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-28,,45.0,84.0,133.0,18.0,10.6,7.75,Toma de agua,-34.829733,-55.042069
URY00076,2019-03-29,,43.0,83.0,135.0,13.0,12.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-03,,47.0,78.0,132.0,20.9,10.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-04,,46.0,83.0,135.0,20.5,10.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-05,,43.0,82.0,132.0,21.2,13.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-08,,43.0,87.0,135.0,19.5,9.5,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-09,,48.0,82.0,139.0,19.0,9.2,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-10,,43.0,85.0,134.0,22.1,9.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-11,,42.0,73.0,140.0,21.0,8.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-12,,47.0,69.0,135.0,19.0,9.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-15,,49.0,71.0,139.0,19.0,8.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-16,,42.0,66.0,136.0,18.0,8.8,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-17,,44.0,84.0,136.0,18.0,9.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-22,,48.0,76.0,134.0,20.2,8.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-23,,44.0,70.0,138.0,19.7,8.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-24,,48.0,72.0,138.0,19.5,8.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-25,,47.0,58.0,147.0,20.4,8.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-26,,46.0,70.0,137.0,21.1,8.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-29,,45.0,63.0,135.0,20.0,8.4,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-04-30,,47.0,87.0,149.0,17.0,10.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-05-31,,45.0,78.0,137.0,13.0,8.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-03,,45.0,91.0,139.0,14.0,8.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-04,,47.0,81.0,139.0,13.0,8.5,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-05,,48.0,74.0,141.0,13.0,8.7,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-06,,27.0,81.0,140.0,13.0,8.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-07,,45.0,76.0,141.0,14.0,9.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-10,,45.0,85.0,142.0,13.0,9.1,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-11,,47.0,74.0,143.0,13.0,8.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-12,,49.0,41.0,144.0,14.0,8.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-13,,47.0,87.0,144.0,14.0,8.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-14,,45.0,96.0,90.0,14.0,10.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-17,,44.0,105.0,136.0,15.0,10.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-18,,42.0,92.0,145.0,16.5,9.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-19,,48.0,158.0,139.0,14.0,0.2,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-20,,44.0,127.0,137.0,14.0,22.8,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-21,,42.0,127.0,146.0,13.0,14.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-24,,44.0,8.2,128.0,13.0,15.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-25,,42.0,132.0,133.0,15.0,18.2,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-26,,44.0,143.0,135.0,13.0,22.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-27,,44.0,103.0,135.0,12.0,15.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-06-28,,45.0,116.0,135.0,11.5,,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-01,,45.0,138.0,134.0,12.0,17.0,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-02,,40.0,138.0,133.0,11.0,16.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-03,,42.0,149.0,129.0,10.0,27.6,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-04,,51.0,145.0,138.0,13.6,21.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-05,,50.0,167.0,140.0,10.3,19.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-08,,41.0,136.0,137.0,8.0,18.7,8.1,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-09,,44.0,125.0,133.0,8.5,16.0,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-10,,44.0,129.0,132.0,9.0,16.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-11,,50.0,118.0,133.0,10.6,16.8,8.2,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-12,,53.0,109.0,132.0,11.0,16.4,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-15,,48.0,120.0,130.0,10.0,15.0,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-16,,42.0,129.0,130.0,9.5,15.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-17,,43.0,125.0,140.0,10.0,15.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-19,,43.0,129.0,132.0,10.0,15.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-22,,47.0,134.0,131.0,13.0,15.7,7.2,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-23,,48.0,118.0,138.0,12.0,14.8,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-24,,46.0,118.0,138.0,11.0,14.7,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-25,,46.0,132.0,137.0,11.0,14.1,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-26,,47.0,133.0,133.0,11.5,14.5,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-07-29,,47.0,125.0,134.0,11.0,14.6,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-01,,48.0,134.0,134.0,12.0,14.3,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-02,,43.0,204.0,134.0,11.0,27.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-05,,45.0,120.0,141.0,10.0,15.9,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-06,,46.0,89.0,138.0,11.0,144.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-07,,45.0,120.0,138.0,12.5,14.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-08,,45.0,125.0,136.0,11.5,14.1,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-09,,42.0,124.0,139.0,11.0,14.1,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-12,,44.0,112.0,140.0,11.5,14.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-13,,45.0,120.0,136.0,10.0,16.2,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-14,,44.0,143.0,136.0,10.0,14.4,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-15,,46.0,114.0,138.0,9.0,14.5,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-16,,45.0,118.0,138.0,10.0,14.2,8.0,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-19,,44.0,118.0,137.0,10.0,15.2,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-20,,45.0,116.0,141.0,9.05,15.1,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-21,,48.0,125.0,144.0,9.5,16.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-22,,48.0,118.0,149.0,10.0,16.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-23,,47.0,114.0,144.0,10.0,16.0,7.9,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-26,,62.0,134.0,144.0,12.0,16.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-27,,43.0,118.0,138.0,12.0,15.3,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2019-08-28,,43.0,116.0,141.0,12.0,15.1,7.9,Toma de agua,-34.829733,-55.042069
