Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX03138,2015-08-19,,0.15645,0.0213,30.0,0.2,0.0161,0.0082,4.7459,805.0,,131.0,0.102,0.047205,0.002593,0.020622,0.0002,6.06,86.9,0.00154,515.2,24.0,23.0,1.443359,1.466574,8.0672,1.396154,0.726541,0.5,0.603526,28.0,21.0,9.2,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2016-06-13,,0.1456,0.01756,25.0,0.2,0.0082,0.00088,6.2025,981.0,,24196.0,0.186,0.133719,0.001593,0.024942,0.0002,7.0,97.7,0.00154,627.84,23.4,29.0,0.95045,0.976985,6.2787,0.816731,0.541391,0.5,0.504746,26.36,19.0,9.0,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2016-10-06,,0.08236,0.0177,15.0,0.2,0.0001,0.0084,3.709,915.0,,24196.0,0.09,0.301017,0.008446,0.250724,0.0002,6.6,95.7,0.00154,585.6,24.9,25.0,1.120448,1.379618,3.8637,0.819431,0.578566,0.3,0.482097,45.93,29.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2017-05-04,,0.15311,0.0122,25.0,0.2,0.0016,0.00088,6.747,963.0,,776.0,0.09,0.128551,0.010967,0.116904,0.0002,7.8,107.0,0.00154,616.32,19.6,25.0,0.558708,0.686579,6.747,0.430157,0.249173,0.35,0.484082,16.5,22.0,8.0,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2017-08-29,,0.15863,0.00139,15.0,0.2,0.0001,0.0048,5.274,991.0,,2613.0,0.117,0.366028,0.003182,0.012102,0.0097,6.4,90.3,0.00154,634.24,23.5,20.0,1.11396,1.129244,5.366,0.747932,0.562421,0.24,0.499064,32.0,28.0,9.0,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2018-02-06,,0.1881,0.01562,25.0,0.2,0.0014,0.00088,5.915,640.0,,249.0,0.09,0.15365,0.005067,0.131958,0.0002,7.1,90.3,0.00154,409.6,16.9,22.0,1.10927,1.246295,5.915,0.95562,0.470952,0.5,0.504338,10.0,18.0,8.8,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2018-07-26,,0.1638,0.0175,18.0,0.2,0.0001,0.00088,9.461,916.0,,1134.0,0.034,0.074698,0.005176,0.043858,0.0002,5.1,53.8,0.00154,586.24,23.9,22.0,1.592768,1.641802,9.461,1.51807,0.489145,0.6,0.344518,15.0,17.0,8.9,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2018-11-01,,0.16185,0.0162,25.0,0.2,0.0001,0.0023,10.05,846.0,,86.0,0.09,0.080482,0.005054,0.194834,0.0002,7.9,127.4,0.00154,541.44,23.0,21.0,1.432812,1.6327,12.28,1.35233,0.469346,0.55,0.344288,10.0,17.0,9.0,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2019-02-21,,0.17638,0.0167,40.0,0.23,0.0001,0.0022,8.988,779.0,,246.0,0.09,0.055435,0.006475,0.205098,0.0027,7.73,101.3,0.0157,498.56,20.0,22.0,1.117225,1.328798,8.988,1.06179,0.405673,0.25,0.337205,12.0,20.0,8.75,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2020-08-19,,,0.0111,30.0,3.0,0.0017696,0.0137,10.06,965.0,,738.0,0.5,0.056722,0.021,0.02,0.0221,6.66,98.1,0.005,617.6,24.2,21.0,1.612572,1.653572,11.87,1.55585,0.526788,0.49,0.337333,56.0,17.0,8.91,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03138,2021-10-14,,,0.0154,,3.0,0.0069436,,10.22,964.0,,15531.0,0.5,0.086481,0.021,0.159361,0.001,7.03,99.7,0.005,614.4,24.0,24.0,2.162091,2.342452,10.65,2.07561,0.506005,0.46,0.33115,14.64,35.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 04",20.21223,-103.28883
MEX03139,2015-04-08,,0.148,0.00139,3.0,0.2,0.0001,0.0017,7.5382,940.0,,3255.0,0.09,0.076123,0.004588,0.013366,0.0002,6.66,94.3,0.00154,601.6,22.4,25.0,1.37215,1.390104,8.0446,1.296027,0.597097,0.4,0.550861,38.0,29.0,9.0,LITORAL STATION E,20.20264,-103.30051
MEX03139,2015-10-14,,0.15328,0.0176,20.0,0.2,0.0104,0.00088,7.3327,906.0,,24196.0,0.054,0.052259,0.011021,0.062564,0.0002,5.61,78.4,0.00154,579.84,23.1,22.0,1.180491,1.254076,7.4821,1.128232,0.734361,0.4,0.604952,27.5,17.0,9.0,LITORAL STATION E,20.20264,-103.30051
MEX03139,2016-06-13,,0.1407,0.0127,25.0,0.2,0.0001,0.00666,5.9658,1026.0,,24196.0,0.066,0.055274,0.00104,0.003181,0.0002,7.1,99.6,0.00154,656.64,24.0,31.0,1.298302,1.302523,5.9658,1.243028,0.539234,0.5,0.486598,40.0,22.0,9.0,LITORAL STATION E,20.20264,-103.30051
MEX03139,2016-10-06,,0.08166,0.0178,15.0,0.2,0.0001,0.00088,3.7165,907.0,,3255.0,0.09,0.077064,0.004836,0.14736,0.0002,7.1,101.2,0.00154,580.48,23.8,24.0,1.170001,1.322197,3.7718,1.092937,0.569772,0.3,0.446385,24.32,21.0,9.1,LITORAL STATION E,20.20264,-103.30051
MEX03139,2017-05-04,,0.15573,0.0213,25.0,0.2,0.0019,0.0038,6.626,907.0,,419.0,0.09,0.112021,0.070893,0.430129,0.0036,7.2,97.4,0.00154,580.48,21.6,26.0,1.281209,1.782231,6.626,1.169188,0.502216,0.31,0.631539,14.0,21.0,9.0,LITORAL STATION E,20.20264,-103.30051
MEX03139,2017-08-29,,0.15264,0.0195,15.0,0.2,0.0001,0.00414,5.062,999.0,,2909.0,0.095,0.327337,0.002075,0.006932,0.0063,7.0,107.9,0.00154,639.36,24.1,19.0,1.294014,1.303021,5.256,0.966677,0.58297,0.25,0.487418,34.29,26.0,9.2,LITORAL STATION E,20.20264,-103.30051
MEX03139,2018-02-06,,0.18079,0.01546,30.0,0.2,0.0027,0.00088,5.703,636.0,,135.0,0.131,0.133658,0.005963,0.138711,0.0002,7.5,96.4,0.00154,407.04,16.7,23.0,1.069838,1.214512,5.703,0.93618,0.477512,0.55,0.512132,10.0,18.0,8.8,LITORAL STATION E,20.20264,-103.30051
MEX03139,2018-07-26,,0.1617,0.0182,25.0,0.2,0.0004,0.00088,7.237,911.0,,605.0,0.09,0.129213,0.003391,0.015429,0.0002,2.8,27.4,0.00154,583.04,23.8,21.0,1.307213,1.326033,9.516,1.178,0.485482,0.5,0.345268,20.5,18.0,8.9,LITORAL STATION E,20.20264,-103.30051
MEX03139,2018-11-01,,0.16571,0.0189,25.0,0.2,0.0001,0.0053,10.74,842.0,,331.0,0.09,0.040499,0.005723,0.184058,0.0028,7.9,122.4,0.00154,538.88,22.2,22.0,0.078629,0.26841,12.15,0.03813,0.477085,0.6,0.344293,13.0,15.0,9.0,LITORAL STATION E,20.20264,-103.30051
MEX03139,2019-02-21,,0.15939,0.0198,30.0,0.23,0.0001,0.0034,9.639,775.0,,135.0,0.09,0.062653,0.005,0.215853,0.0027,7.89,104.2,0.0146,496.0,19.7,23.0,0.949353,1.170206,9.639,0.8867,0.373941,0.24,0.328616,13.0,21.0,8.73,LITORAL STATION E,20.20264,-103.30051
MEX03139,2020-08-19,,,0.0149,30.0,3.0,0.0018312,0.005,9.482,980.0,,2247.0,0.5,0.02,0.021,0.02,0.001,7.41,106.4,0.005,627.2,23.9,24.0,1.04483,1.08583,11.78,1.02483,0.377937,0.51,0.317212,22.35,16.0,8.75,LITORAL STATION E,20.20264,-103.30051
MEX03139,2021-10-14,,,0.0152,,3.0,0.008168,,9.241,974.0,,14136.0,0.5,0.080949,0.021,0.02,0.001,7.76,112.5,0.005,625.92,25.0,24.0,1.211639,1.252639,10.71,1.13069,0.405624,0.57,0.316702,15.12,31.0,9.0,LITORAL STATION E,20.20264,-103.30051
MEX03140,2015-04-22,,0.26,0.00139,10.0,0.2,0.0001,0.00088,12.072,998.0,,30.0,0.09,0.0514,0.005,0.004,0.0002,3.37,54.1,0.00154,638.72,22.9,25.0,0.4468,0.4558,12.633,0.3954,0.7495,0.5,0.5326,34.0,30.0,8.7,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2015-08-19,,0.15472,0.0221,30.0,0.2,0.0098,0.00088,7.8502,808.0,,275.0,0.059,0.018359,0.004545,0.075762,0.0002,6.78,96.9,0.00154,517.12,23.5,24.0,1.494114,1.574421,7.8502,1.475755,0.758775,0.3,0.598281,52.0,17.0,9.2,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2016-06-13,,0.1449,0.01547,30.0,0.2,0.0001,0.00088,5.8306,989.0,,24196.0,0.074,0.08207,0.00269,0.006467,0.0002,6.5,92.4,0.00154,632.96,24.1,31.0,1.280889,1.290046,5.8443,1.198819,0.506526,0.5,0.468367,29.0,19.0,9.0,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2016-10-06,,0.07819,0.0199,18.0,0.2,0.0001,0.00088,4.1587,907.0,,24196.0,0.09,0.049249,0.003984,0.085638,0.0002,7.1,101.2,0.00154,580.48,23.2,24.0,1.159412,1.249034,5.5775,1.110163,0.525569,0.3,0.435553,12.5,16.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2017-05-04,,0.15027,0.00139,25.0,0.2,0.0001,0.03,6.514,936.0,,1872.0,0.084,0.179708,0.007694,0.391166,0.0182,6.9,92.3,0.00154,599.04,22.7,26.0,1.511663,1.910523,6.514,1.331955,0.806439,0.5,0.513751,186.0,18.0,8.5,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2017-08-29,,0.14484,0.0143,5.0,0.2,0.0001,0.00088,5.209,1012.0,,2755.0,0.133,0.352024,0.003872,0.015277,0.0002,7.3,117.1,0.00154,647.68,23.9,21.0,1.249343,1.268492,5.209,0.897319,0.545127,0.22,0.473854,35.83,26.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2018-02-06,,0.17888,0.0167,25.0,0.2,0.0031,0.00088,5.777,647.0,,98.0,0.09,0.25161,0.004641,0.136243,0.0002,7.0,89.5,0.00154,414.08,17.3,23.0,1.06004,1.200924,5.919,0.80843,0.441116,0.55,0.465262,10.0,19.0,8.8,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2018-07-26,,0.168,0.0172,25.0,0.2,0.0009,0.00088,9.557,950.0,,479.0,0.09,0.121498,0.001769,0.020714,0.0002,4.9,43.4,0.00154,608.0,25.0,23.0,1.283558,1.306041,9.649,1.16206,0.500169,0.5,0.348992,11.0,17.0,8.8,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2018-11-01,,0.16871,0.0131,25.0,0.2,0.0001,0.0056,11.14,865.0,,121.0,0.09,0.131744,0.006843,0.108013,0.0075,8.0,128.9,0.00154,553.6,22.7,23.0,1.599024,1.71388,12.3,1.46728,0.438616,0.55,0.322862,10.0,18.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2019-02-21,,0.1743,0.0148,30.0,0.23,0.0001,0.0015,9.461,784.0,,148.0,0.09,0.086098,0.005029,0.210678,0.0002,8.07,116.1,0.00154,501.76,20.3,24.0,1.300798,1.516505,9.461,1.2147,0.437609,0.25,0.333053,10.0,18.0,8.75,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2020-08-19,,,0.0151,30.0,3.0,0.0021756,0.005,9.05,942.0,,1464.0,0.5,0.233474,0.021,0.02,0.002,5.97,100.7,0.005,602.88,23.9,24.0,0.834894,0.875894,11.44,0.60142,0.328221,0.49,0.304719,25.4,18.0,8.88,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03140,2021-10-14,,,0.0162,,3.0,0.009996,,10.15,994.0,,279.0,0.5,0.09363,0.021,0.02,0.0014,7.17,102.8,0.005,636.16,25.0,25.0,1.62745,1.66845,11.23,1.53382,0.385484,0.57,0.304139,18.04,25.0,9.0,"CHAPALA LAKE, LACUSTRE STATION 03",20.23351,-103.35093
MEX03141,2015-04-08,,0.153,0.00139,15.0,0.2,0.1006,0.00088,7.857,953.0,,683.0,0.09,0.139065,0.00601,0.026235,0.0002,6.54,91.3,0.00154,609.92,22.4,25.0,1.467528,1.499773,10.3547,1.328463,0.628354,0.6,0.582675,41.0,29.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2015-10-14,,0.15119,0.0188,25.0,0.2,0.0129,0.00088,7.7026,967.0,,9804.0,0.097,0.036248,0.001731,0.008371,0.0002,6.86,98.0,0.00154,618.88,24.4,23.0,1.265661,1.275763,7.7809,1.229413,0.690576,0.4,0.575189,27.0,18.0,9.2,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2016-06-13,,0.14946,0.0171,25.0,0.2,0.0147,0.00088,6.113,1012.0,,24196.0,0.194,0.062405,0.00216,0.007294,0.0002,6.8,97.3,0.00154,647.68,24.9,32.0,1.408961,1.418415,6.1668,1.346556,0.531775,0.5,0.445224,44.0,10.0,9.0,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2016-10-06,,0.07835,0.0156,15.0,0.2,0.0001,0.00088,4.2453,912.0,,8664.0,0.09,0.046903,0.007104,0.004572,0.0002,7.0,100.4,0.00154,583.68,24.2,23.0,1.205985,1.217661,4.5781,1.159082,0.515435,0.3,0.405005,42.0,17.0,9.2,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2017-05-04,,0.15226,0.0214,30.0,0.2,0.0008,0.0032,6.403,962.0,,17329.0,0.09,0.144205,0.06162,0.374568,0.0002,7.8,106.5,0.00154,615.68,22.3,27.0,1.406049,1.842237,6.758,1.261844,0.488378,0.48,0.55231,30.29,23.0,8.9,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2017-09-05,,0.17408,0.01215,25.0,0.2,0.0001,0.00088,5.279,965.0,,2613.0,0.09,0.310786,0.052652,0.075195,0.0002,7.2,102.1,0.00154,617.6,24.0,16.0,1.155236,1.283083,5.279,0.84445,0.481993,0.29,0.422834,14.5,15.0,9.3,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2018-02-06,,0.19067,0.01628,30.0,0.2,0.0022,0.00088,5.969,650.0,,876.0,0.09,0.161981,0.004546,0.036721,0.0002,7.4,95.6,0.00154,416.0,18.3,24.0,0.980551,1.021818,6.138,0.81857,0.370018,0.5,0.459106,28.5,24.0,8.8,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2018-07-26,,0.16446,0.01996,20.0,0.2,0.0009,0.00088,9.404,995.0,,389.0,0.09,0.035206,0.002141,0.021862,0.0002,4.7,47.3,0.00154,636.8,26.4,23.0,1.410606,1.434609,9.668,1.3754,0.492257,0.6,0.334828,12.5,17.0,8.9,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2018-11-01,,0.17056,0.0134,30.0,0.2,0.0001,0.0103,11.3,873.0,,134.0,0.09,0.035807,0.00853,0.12199,0.0077,7.9,128.8,0.00154,558.72,23.7,23.0,1.485077,1.615597,12.45,1.44927,0.512903,0.5,0.325617,16.5,18.0,9.1,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2019-02-21,,0.18235,0.0177,40.0,0.23,0.0001,0.0026,9.2,786.0,,218.0,0.09,0.072706,0.004916,0.206863,0.003,7.66,101.9,0.00154,503.04,20.0,25.0,1.112836,1.324615,9.529,1.04013,0.421563,0.26,0.345398,10.0,18.0,8.8,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2020-08-19,,,0.0139,50.0,3.0,0.0028376,0.005,11.09,958.0,,586.0,0.5,0.602898,0.021,0.02,0.003,6.57,95.9,0.005,614.4,24.6,26.0,0.834598,0.875598,11.7,0.2317,0.282264,0.4,0.26008,15.05,20.0,8.8,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03141,2021-10-14,,,0.0173,,3.0,0.0088504,,9.786,1036.0,,2014.0,0.5,0.07942,0.021,0.02,0.001,7.43,86.4,0.005,663.04,26.0,24.0,1.56868,1.60968,11.21,1.48926,0.405317,0.52,0.310126,36.89,31.0,8.9,"CHAPALA LAKE, LACUSTRE STATION 02",20.23835,-103.38992
MEX03177,2015-03-05,,0.899,0.01,30.0,3.0,,0.005,3.8595,2720.0,,4352.0,0.5,0.317553,0.021,0.0272,0.001,5.43,67.9,0.005,1740.8,26.8,27.0,2.1861,2.2343,4.906,1.868547,0.5218,,0.4244,43.33,8.6,7.8,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2015-04-10,,0.13,0.01,70.0,3.0,,0.005,3.2882,1144.0,,9208.0,0.5,0.02,0.021,0.035436,0.001,3.76,45.4,0.005,732.16,29.3,28.0,2.139433,2.195869,3.8094,2.119433,0.485535,,0.361962,44.0,3.9,7.6,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2015-05-28,,0.495,0.01,70.0,3.0,,0.005,11.388,1830.0,,6867.0,0.5,0.200042,0.021,0.02,0.001,5.17,70.8,0.005,1171.2,32.0,29.0,4.080132,4.121132,13.287,3.88009,0.753158,,0.14371,100.0,34.0,7.8,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2015-07-10,,0.45,0.01,60.0,3.0,,0.005,3.6059,2102.0,,24196.0,0.5,0.068635,0.021,0.02,0.001,4.17,59.8,0.005,1345.28,31.7,34.0,1.984467,2.025467,4.3908,1.915832,0.305593,,0.1038,44.0,21.0,7.2,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2015-08-25,,0.43124,0.01,60.0,3.0,,0.0325,9.413,2720.0,,9804.0,0.5,0.191461,0.021,0.034624,0.0151,8.03,115.8,0.005,1740.8,35.2,29.0,2.497381,2.553005,10.906,2.30592,0.310755,,0.064473,70.0,30.0,8.5,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2015-09-29,,0.43468,0.01,70.0,3.0,,0.005,1.3841,2840.0,,24196.0,0.5,0.02,0.021,0.029982,0.001,5.37,74.7,0.005,1817.6,33.2,29.5,0.02,0.070982,1.4188,0.0,0.51387,,0.120562,175.0,140.0,7.2,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2016-02-11,,0.42058,0.01,60.0,3.0,,0.005,1.9167,5630.0,,120330.0,0.5,0.274338,0.021,0.035177,0.001,8.27,102.1,0.005,4504.0,30.2,29.0,3.344825,3.401002,2.1268,3.070487,0.392847,,0.02631,208.0,15.0,8.0,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2016-04-08,,0.27983,0.01,20.0,3.0,,0.005,2.0242,5200.0,,24196.0,0.5,0.083096,0.021,0.409568,0.001,10.4,137.0,0.005,4160.0,30.7,30.0,2.250833,2.681401,2.1058,2.167737,0.061231,,0.021941,12.0,4.8,8.9,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2016-05-27,,0.1517,0.01,15.0,3.0,,0.005,0.5708,5700.0,,24196.0,0.5,0.126404,0.021,0.212334,0.001,10.03,132.1,0.005,4560.0,31.3,30.0,1.056158,1.289492,0.5896,0.929754,0.086167,,0.047023,13.0,3.6,8.8,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2016-07-15,,0.71788,0.01,50.0,3.0,,0.005,1.8732,2870.0,,241960.0,0.5,0.262371,0.021,0.02,0.001,7.33,93.2,0.005,1836.8,32.1,35.0,27.313686,27.354686,1.9587,27.051315,2.437954,,0.093301,225.0,13.0,8.9,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2016-09-04,,0.26368,0.01,25.0,3.0,,0.005,0.9694,6900.0,,24196.0,0.5,0.258982,0.021,0.271284,0.0043,7.28,106.7,0.005,5520.0,35.3,30.0,2.232651,2.524935,0.9694,1.973669,0.130645,,0.008172,11.5,4.5,7.8,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03177,2016-10-30,,0.45526,0.01,50.0,3.0,,0.006,0.9302,6100.0,,24196.0,0.5,0.287888,0.021,0.109754,0.001,7.97,107.8,0.005,4880.0,32.8,31.0,6.421324,6.552078,1.0616,6.133436,0.905034,,0.074842,206.0,39.0,8.7,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.3903,-105.02728
MEX03178,2017-04-02,,,0.00139,60.0,0.2,0.0002,0.00088,,30500.0,,24196.0,0.09,0.283688,0.011707,0.079041,0.0002,9.8,126.4,0.00154,24400.0,31.5,29.0,7.353918,7.444666,2.433,7.07023,0.413148,0.15,0.001,30.0,6.4,8.6,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.38991,-105.027321
MEX03178,2017-09-29,,1.1645,0.00139,130.0,0.2,0.0047,0.00088,4.102,1534.0,,3873.0,0.03,0.003,0.000945,0.015783,0.0002,3.2,39.4,0.00154,981.76,30.3,30.0,1.679648,1.696376,4.136,1.676648,0.355956,0.6,0.016669,10.0,2.5,7.4,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.38991,-105.027321
MEX03178,2018-12-13,,0.63584,0.00139,75.0,0.2,0.0001,0.0034,14.5,895.0,,7270.0,0.09,0.122247,0.003824,0.021503,0.0002,2.8,34.6,0.00154,572.8,25.1,25.4,1.478457,1.503784,16.145,1.35621,0.25646,0.75,0.18791,15.5,3.5,7.1,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2,19.38991,-105.027321
MEX03181,2015-02-10,,0.209,0.0018,40.0,0.23,0.4936,0.00099,7.391,540.0,1.0,1720.0,0.07,0.05178,0.002623,0.03654,0.00036,5.96,70.3,0.00154,345.6,26.8,29.0,2.4132,2.452363,12.102,2.36142,0.3522,0.5,0.1469,25.0,24.0,8.0,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2015-04-24,,0.245,0.0018,20.0,0.23,0.3114,0.00099,4.896,881.0,75.0,7701.0,0.224,0.069156,0.001575,0.013074,0.00036,6.99,83.9,0.00154,563.84,28.5,27.0,1.359097,1.373746,12.726,1.289941,0.387147,0.6,0.286787,14.0,8.1,8.2,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2015-06-03,,0.194,0.0018,25.0,0.23,0.2038,0.00099,2.452,1053.0,63.0,24196.0,0.064,0.134991,0.0025,0.016306,0.00036,8.98,124.1,0.00154,673.92,32.2,29.5,1.43782,1.456626,5.388,1.302829,0.337095,1.0,0.220006,21.0,11.0,8.7,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2015-07-14,,0.162,0.0018,60.0,0.23,0.0418,0.00099,2.125,825.0,96.0,7701.0,0.1,0.209108,0.0045,0.0349,0.00036,2.97,36.5,0.00154,528.0,29.7,29.5,1.548095,1.587495,2.937,1.338987,0.310105,0.8,0.0934,14.0,13.0,7.0,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2016-02-05,,0.20703,0.0018,30.0,0.23,0.0088,0.00099,12.99,457.0,30.0,1500.0,0.1,0.107195,0.005009,0.074733,0.00036,7.18,85.5,0.00154,292.48,24.2,27.0,1.182802,1.262544,15.953,1.075607,0.337244,0.7,0.153866,30.0,4.5,8.0,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2016-04-24,,0.16446,0.0018,40.0,0.23,0.045,0.0119,8.08,527.0,30.0,1860.0,0.055,0.064617,0.001028,0.005108,0.0211,6.9,82.4,0.00154,337.28,26.4,28.0,1.593451,1.599587,10.914,1.528834,0.163316,0.6,0.008645,26.0,7.6,8.2,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2016-06-24,,0.1763,0.0018,20.0,0.23,0.0508,0.00099,4.36,702.0,10.0,24196.0,0.1,0.142653,0.001904,0.004,0.00036,5.4,72.6,0.00154,449.28,30.6,32.0,1.546193,1.552097,5.711,1.40354,0.146768,1.0,0.146768,30.0,11.0,7.3,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2016-07-28,,0.13699,0.0018,25.0,0.23,0.0001,0.00099,4.453,644.0,1.0,24196.0,0.207,0.215006,0.001536,0.004,0.00036,7.2,98.4,0.00154,412.16,31.6,37.0,0.99297,0.998506,6.214,0.777964,0.119039,0.7,0.02562,10.0,6.7,7.9,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2017-02-15,,0.1311,0.0018,25.0,0.23,0.0131,0.00099,3.471,514.0,1.0,203.0,0.09,0.05674,0.00139,0.00447,0.00036,8.6,103.8,0.00154,328.96,25.0,27.0,0.71853,0.72439,6.956,0.66179,0.0451,0.85,0.0014,10.0,4.1,7.7,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03181,2017-05-19,,0.19411,0.00139,50.0,0.2,0.0043,0.00088,2.839,689.0,,6867.0,0.09,0.083204,0.002524,0.027028,0.0002,6.1,77.0,0.00154,440.96,,29.0,0.993055,1.022607,2.866,0.909851,0.056412,0.52,0.009715,10.77,7.6,8.9,LAGUNA SAN JUAN 1,19.87817,-105.36112
MEX03182,2015-02-12,,0.215,0.0018,30.0,0.23,0.3939,0.00099,1.263,579.0,10.0,8664.0,0.077,0.099402,0.0025,0.0193,0.00036,6.01,73.1,0.00154,370.56,26.7,29.5,2.48836,2.51016,12.715,2.388958,0.286087,0.5,0.1676,30.0,23.0,7.9,LAGUNA SAN JUAN 2,19.87478,-105.35649
MEX03182,2015-04-24,,0.244,0.0018,18.0,0.23,0.3319,0.00099,2.505,930.0,18.0,9208.0,0.076,0.065445,0.002026,0.017661,0.00036,6.7,84.6,0.00154,595.2,28.9,27.5,1.353025,1.372712,9.044,1.28758,0.37536,0.6,0.284871,13.0,8.5,8.3,LAGUNA SAN JUAN 2,19.87478,-105.35649
MEX03182,2015-06-03,,0.185,0.0018,25.0,0.23,0.2089,0.00099,2.071,1090.0,2098.0,24196.0,0.077,0.054732,0.003384,0.020363,0.00036,9.35,131.2,0.00154,697.6,32.9,30.0,1.345929,1.369676,6.663,1.291197,0.313889,1.1,0.210905,19.0,10.0,9.2,LAGUNA SAN JUAN 2,19.87478,-105.35649
MEX03182,2015-07-14,,0.158,0.0018,40.0,0.23,0.054,0.00099,0.088,785.0,246.0,11199.0,0.1,0.233141,0.0072,0.0712,0.00036,2.29,30.4,0.00154,502.4,30.1,30.0,1.331508,1.409908,1.119,1.098367,0.299387,0.9,0.0663,20.0,17.0,7.3,LAGUNA SAN JUAN 2,19.87478,-105.35649
